longitude,latitude,timestamp,distance,cadence,fractional_cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2021-05-20T19:35:15Z,0,42,0,132,361,0,6813993966
NA,NA,2021-05-20T19:35:16Z,0,42,0,132,362,0,6813993966
NA,NA,2021-05-20T19:35:17Z,0,42,0,132,363,0,6813993966
NA,NA,2021-05-20T19:35:18Z,0,84,0,131,364,0,6813993966
NA,NA,2021-05-20T19:35:19Z,0,84,0,131,365,0,6813993966
NA,NA,2021-05-20T19:35:20Z,0,84,0,131,366,0,6813993966
NA,NA,2021-05-20T19:35:21Z,0,84,0,132,367,0,6813993966
NA,NA,2021-05-20T19:35:22Z,0,84,0,132,368,0,6813993966
NA,NA,2021-05-20T19:35:23Z,0,84,0,132,369,0,6813993966
NA,NA,2021-05-20T19:35:24Z,0,85,0,132,370,0,6813993966
NA,NA,2021-05-20T19:35:25Z,0,85,0,132,371,0,6813993966
NA,NA,2021-05-20T19:35:26Z,0,85,0,132,372,0,6813993966
NA,NA,2021-05-20T19:35:27Z,0,85,0,132,373,0,6813993966
NA,NA,2021-05-20T19:35:28Z,0,85,0,133,374,0,6813993966
NA,NA,2021-05-20T19:35:29Z,0,87,0,133,375,0,6813993966
NA,NA,2021-05-20T19:35:30Z,0,87,0,132,376,0,6813993966
NA,NA,2021-05-20T19:35:31Z,0,87,0,132,377,0,6813993966
NA,NA,2021-05-20T19:35:32Z,0,87,0,131,378,0,6813993966
NA,NA,2021-05-20T19:35:33Z,0,87,0,132,379,0,6813993966
NA,NA,2021-05-20T19:35:34Z,0,87,0,133,380,0,6813993966
NA,NA,2021-05-20T19:35:35Z,0,87,0,133,381,0,6813993966
NA,NA,2021-05-20T19:35:36Z,0,87,0,134,382,0,6813993966
NA,NA,2021-05-20T19:35:37Z,0,86,0,134,383,0,6813993966
NA,NA,2021-05-20T19:35:38Z,0,86,0,133,384,0,6813993966
NA,NA,2021-05-20T19:35:39Z,0,88,0,133,385,0,6813993966
NA,NA,2021-05-20T19:35:40Z,0,88,0,133,386,0,6813993966
NA,NA,2021-05-20T19:35:41Z,0,88,0,134,387,0,6813993966
NA,NA,2021-05-20T19:35:42Z,0,88,0,134,388,0,6813993966
NA,NA,2021-05-20T19:35:43Z,0,87,0,135,389,0,6813993966
NA,NA,2021-05-20T19:35:44Z,0,87,0,135,390,0,6813993966
NA,NA,2021-05-20T19:35:45Z,0,87,0,135,391,0,6813993966
NA,NA,2021-05-20T19:35:46Z,0,87,0,136,392,0,6813993966
NA,NA,2021-05-20T19:35:47Z,0,85,0,135,393,0,6813993966
NA,NA,2021-05-20T19:35:48Z,0,85,0,136,394,0,6813993966
NA,NA,2021-05-20T19:35:49Z,0,85,0,136,395,0,6813993966
NA,NA,2021-05-20T19:35:50Z,0,85,0,136,396,0,6813993966
NA,NA,2021-05-20T19:35:51Z,0,85,0,136,397,0,6813993966
NA,NA,2021-05-20T19:35:52Z,0,85,0,136,398,0,6813993966
NA,NA,2021-05-20T19:35:53Z,0,85,0,136,399,0,6813993966
NA,NA,2021-05-20T19:35:54Z,0,85,0,136,400,0,6813993966
NA,NA,2021-05-20T19:35:55Z,0,42,0,136,401,0,6813993966
NA,NA,2021-05-20T19:35:56Z,0,42,0,136,402,0,6813993966
NA,NA,2021-05-20T19:35:57Z,0,85,0,136,403,0,6813993966
NA,NA,2021-05-20T19:35:58Z,0,85,0,136,404,0,6813993966
NA,NA,2021-05-20T19:35:59Z,0,85,0,136,405,0,6813993966
NA,NA,2021-05-20T19:36:00Z,0,85,0,136,406,0,6813993966
NA,NA,2021-05-20T19:36:01Z,0,85,0,137,407,0,6813993966
NA,NA,2021-05-20T19:36:02Z,0,86,0,136,408,0,6813993966
NA,NA,2021-05-20T19:36:03Z,0,86,0,137,409,0,6813993966
NA,NA,2021-05-20T19:36:04Z,0,85,0,137,410,0,6813993966
NA,NA,2021-05-20T19:36:05Z,0,85,0,136,411,0,6813993966
NA,NA,2021-05-20T19:36:06Z,0,85,0,137,412,0,6813993966
NA,NA,2021-05-20T19:36:07Z,0,84,0,136,413,0,6813993966
NA,NA,2021-05-20T19:36:08Z,0,84,0,136,414,0,6813993966
NA,NA,2021-05-20T19:36:09Z,0,84,0,135,415,0,6813993966
NA,NA,2021-05-20T19:36:10Z,0,84,0,135,416,0,6813993966
NA,NA,2021-05-20T19:36:11Z,0,84,0,136,417,0,6813993966
NA,NA,2021-05-20T19:36:12Z,0,84,0,135,418,0,6813993966
NA,NA,2021-05-20T19:36:13Z,0,84,0,136,419,0,6813993966
NA,NA,2021-05-20T19:36:14Z,0,84,0,136,420,0,6813993966
NA,NA,2021-05-20T19:36:15Z,0,84,0,137,421,0,6813993966
NA,NA,2021-05-20T19:36:16Z,0,85,0,136,422,0,6813993966
NA,NA,2021-05-20T19:36:17Z,0,85,0,136,423,0,6813993966
NA,NA,2021-05-20T19:36:18Z,0,85,0,136,424,0,6813993966
NA,NA,2021-05-20T19:36:19Z,0,85,0,136,425,0,6813993966
NA,NA,2021-05-20T19:36:20Z,0,86,0,136,426,0,6813993966
NA,NA,2021-05-20T19:36:21Z,0,86,0,136,427,0,6813993966
NA,NA,2021-05-20T19:36:22Z,0,86,0,136,428,0,6813993966
NA,NA,2021-05-20T19:36:23Z,0,86,0,136,429,0,6813993966
NA,NA,2021-05-20T19:36:24Z,0,86,0,135,430,0,6813993966
NA,NA,2021-05-20T19:36:25Z,0,87,0,135,431,0,6813993966
NA,NA,2021-05-20T19:36:26Z,0,87,0,135,432,0,6813993966
NA,NA,2021-05-20T19:36:27Z,0,87,0,136,433,0,6813993966
NA,NA,2021-05-20T19:36:28Z,0,87,0,135,434,0,6813993966
NA,NA,2021-05-20T19:36:29Z,0,87,0,136,435,0,6813993966
NA,NA,2021-05-20T19:36:30Z,0,87,0,136,436,0,6813993966
NA,NA,2021-05-20T19:36:31Z,0,87,0,136,437,0,6813993966
NA,NA,2021-05-20T19:36:32Z,0,85,0,136,438,0,6813993966
NA,NA,2021-05-20T19:36:33Z,0,85,0,136,439,0,6813993966
NA,NA,2021-05-20T19:36:34Z,0,85,0,135,440,0,6813993966
NA,NA,2021-05-20T19:36:35Z,0,85,0,134,441,0,6813993966
NA,NA,2021-05-20T19:36:36Z,0,85,0,135,442,0,6813993966
NA,NA,2021-05-20T19:36:37Z,0,85,0,135,443,0,6813993966
NA,NA,2021-05-20T19:36:38Z,0,85,0,135,444,0,6813993966
NA,NA,2021-05-20T19:36:39Z,0,85,0,136,445,0,6813993966
NA,NA,2021-05-20T19:36:40Z,0,85,0,136,446,0,6813993966
NA,NA,2021-05-20T19:36:41Z,0,85,0,136,447,0,6813993966
NA,NA,2021-05-20T19:36:42Z,0,85,0,136,448,0,6813993966
NA,NA,2021-05-20T19:36:43Z,0,43,0,137,449,0,6813993966
NA,NA,2021-05-20T19:36:44Z,0,43,0,136,450,0,6813993966
NA,NA,2021-05-20T19:36:45Z,0,85,0,137,451,0,6813993966
NA,NA,2021-05-20T19:36:46Z,0,85,0,136,452,0,6813993966
NA,NA,2021-05-20T19:36:47Z,0,85,0,137,453,0,6813993966
NA,NA,2021-05-20T19:36:48Z,0,86,0,136,454,0,6813993966
NA,NA,2021-05-20T19:36:49Z,0,86,0,137,455,0,6813993966
NA,NA,2021-05-20T19:36:50Z,0,87,0,137,456,0,6813993966
NA,NA,2021-05-20T19:36:51Z,0,87,0,138,457,0,6813993966
NA,NA,2021-05-20T19:36:52Z,0,88,0,137,458,0,6813993966
NA,NA,2021-05-20T19:36:53Z,0,88,0,137,459,0,6813993966
NA,NA,2021-05-20T19:36:54Z,0,87,0,137,460,0,6813993966
NA,NA,2021-05-20T19:36:55Z,0,87,0,137,461,0,6813993966
NA,NA,2021-05-20T19:36:56Z,0,87,0,137,462,0,6813993966
NA,NA,2021-05-20T19:36:57Z,0,87,0,135,463,0,6813993966
NA,NA,2021-05-20T19:36:58Z,0,87,0,135,464,0,6813993966
NA,NA,2021-05-20T19:36:59Z,0,87,0,134,465,0,6813993966
NA,NA,2021-05-20T19:37:00Z,0,86,0,135,466,0,6813993966
NA,NA,2021-05-20T19:37:01Z,0,85,0,134,467,0,6813993966
NA,NA,2021-05-20T19:37:02Z,0,85,0,134,468,0,6813993966
NA,NA,2021-05-20T19:37:03Z,0,85,0,134,469,0,6813993966
NA,NA,2021-05-20T19:37:04Z,0,85,0,135,470,0,6813993966
NA,NA,2021-05-20T19:37:05Z,0,85,0,136,471,0,6813993966
NA,NA,2021-05-20T19:37:06Z,0,85,0,136,472,0,6813993966
NA,NA,2021-05-20T19:37:07Z,0,85,0,137,473,0,6813993966
NA,NA,2021-05-20T19:37:08Z,0,85,0,137,474,0,6813993966
NA,NA,2021-05-20T19:37:09Z,0,85,0,138,475,0,6813993966
NA,NA,2021-05-20T19:37:10Z,0,89,0,139,476,0,6813993966
NA,NA,2021-05-20T19:37:11Z,0,89,0,139,477,0,6813993966
NA,NA,2021-05-20T19:37:12Z,0,89,0,140,478,0,6813993966
NA,NA,2021-05-20T19:37:13Z,0,89,0,140,479,0,6813993966
NA,NA,2021-05-20T19:37:14Z,0,89,0,140,480,0,6813993966
NA,NA,2021-05-20T19:37:15Z,0,89,0,140,481,0,6813993966
NA,NA,2021-05-20T19:37:16Z,0,89,0,140,482,0,6813993966
NA,NA,2021-05-20T19:37:17Z,0,89,0,141,483,0,6813993966
NA,NA,2021-05-20T19:37:18Z,0,89,0,141,484,0,6813993966
NA,NA,2021-05-20T19:37:19Z,0,89,0,141,485,0,6813993966
NA,NA,2021-05-20T19:37:20Z,0,89,0,142,486,0,6813993966
NA,NA,2021-05-20T19:37:21Z,0,89,0,142,487,0,6813993966
NA,NA,2021-05-20T19:37:22Z,0,89,0,142,488,0,6813993966
NA,NA,2021-05-20T19:37:23Z,0,89,0,142,489,0,6813993966
NA,NA,2021-05-20T19:37:24Z,0,89,0,143,490,0,6813993966
NA,NA,2021-05-20T19:37:25Z,0,89,0,143,491,0,6813993966
NA,NA,2021-05-20T19:37:26Z,0,89,0,143,492,0,6813993966
NA,NA,2021-05-20T19:37:27Z,0,89,0,143,493,0,6813993966
NA,NA,2021-05-20T19:37:28Z,0,89,0,144,494,0,6813993966
NA,NA,2021-05-20T19:37:29Z,0,89,0,143,495,0,6813993966
NA,NA,2021-05-20T19:37:30Z,0,89,0,144,496,0,6813993966
NA,NA,2021-05-20T19:37:31Z,0,89,0,144,497,0,6813993966
NA,NA,2021-05-20T19:37:32Z,0,89,0,145,498,0,6813993966
NA,NA,2021-05-20T19:37:33Z,0,89,0,145,499,0,6813993966
NA,NA,2021-05-20T19:37:34Z,0,89,0,145,500,0,6813993966
NA,NA,2021-05-20T19:37:35Z,0,89,0,145,501,0,6813993966
NA,NA,2021-05-20T19:37:36Z,0,89,0,146,502,0,6813993966
NA,NA,2021-05-20T19:37:37Z,0,89,0,145,503,0,6813993966
NA,NA,2021-05-20T19:37:38Z,0,90,0,146,504,0,6813993966
NA,NA,2021-05-20T19:37:39Z,0,90,0,146,505,0,6813993966
NA,NA,2021-05-20T19:37:40Z,0,90,0,147,506,0,6813993966
NA,NA,2021-05-20T19:37:41Z,0,90,0,146,507,0,6813993966
NA,NA,2021-05-20T19:37:42Z,0,90,0,146,508,0,6813993966
NA,NA,2021-05-20T19:37:43Z,0,90,0,146,509,0,6813993966
NA,NA,2021-05-20T19:37:44Z,0,90,0,146,510,0,6813993966
NA,NA,2021-05-20T19:37:45Z,0,90,0,146,511,0,6813993966
NA,NA,2021-05-20T19:37:46Z,0,90,0,146,512,0,6813993966
NA,NA,2021-05-20T19:37:47Z,0,90,0,146,513,0,6813993966
NA,NA,2021-05-20T19:37:48Z,0,90,0,147,514,0,6813993966
NA,NA,2021-05-20T19:37:49Z,0,45,0,147,515,0,6813993966
NA,NA,2021-05-20T19:37:50Z,0,89,0,147,516,0,6813993966
NA,NA,2021-05-20T19:37:51Z,0,89,0,147,517,0,6813993966
NA,NA,2021-05-20T19:37:52Z,0,89,0,146,518,0,6813993966
NA,NA,2021-05-20T19:37:53Z,0,86,0,147,519,0,6813993966
NA,NA,2021-05-20T19:37:54Z,0,86,0,146,520,0,6813993966
NA,NA,2021-05-20T19:37:55Z,0,86,0,146,521,0,6813993966
NA,NA,2021-05-20T19:37:56Z,0,87,0,146,522,0,6813993966
NA,NA,2021-05-20T19:37:57Z,0,88,0,146,523,0,6813993966
NA,NA,2021-05-20T19:37:58Z,0,88,0,146,524,0,6813993966
NA,NA,2021-05-20T19:37:59Z,0,89,0,146,525,0,6813993966
NA,NA,2021-05-20T19:38:00Z,0,89,0,147,526,0,6813993966
NA,NA,2021-05-20T19:38:01Z,0,90,0,147,527,0,6813993966
NA,NA,2021-05-20T19:38:02Z,0,90,0,147,528,0,6813993966
NA,NA,2021-05-20T19:38:03Z,0,90,0,147,529,0,6813993966
NA,NA,2021-05-20T19:38:04Z,0,90,0,147,530,0,6813993966
NA,NA,2021-05-20T19:38:05Z,0,90,0,147,531,0,6813993966
NA,NA,2021-05-20T19:38:06Z,0,90,0,148,532,0,6813993966
NA,NA,2021-05-20T19:38:07Z,0,90,0,148,533,0,6813993966
NA,NA,2021-05-20T19:38:08Z,0,90,0,147,534,0,6813993966
NA,NA,2021-05-20T19:38:09Z,0,90,0,147,535,0,6813993966
NA,NA,2021-05-20T19:38:10Z,0,90,0,147,536,0,6813993966
NA,NA,2021-05-20T19:38:11Z,0,90,0,146,537,0,6813993966
NA,NA,2021-05-20T19:38:12Z,0,90,0,147,538,0,6813993966
NA,NA,2021-05-20T19:38:13Z,0,45,0,146,539,0,6813993966
NA,NA,2021-05-20T19:38:14Z,0,45,0,147,540,0,6813993966
NA,NA,2021-05-20T19:38:15Z,0,45,0,147,541,0,6813993966
NA,NA,2021-05-20T19:38:16Z,0,0,0,147,542,0,6813993966
NA,NA,2021-05-20T19:38:17Z,0,0,0,146,543,0,6813993966
NA,NA,2021-05-20T19:38:18Z,0,58,0,146,544,0,6813993966
NA,NA,2021-05-20T19:38:19Z,0,58,0,146,545,0,6813993966
NA,NA,2021-05-20T19:38:20Z,0,58,0,146,546,0,6813993966
NA,NA,2021-05-20T19:38:21Z,0,58,0,145,547,0,6813993966
NA,NA,2021-05-20T19:38:22Z,0,58,0,145,548,0,6813993966
NA,NA,2021-05-20T19:38:23Z,0,58,0,145,549,0,6813993966
NA,NA,2021-05-20T19:38:24Z,0,58,0,144,550,0,6813993966
NA,NA,2021-05-20T19:38:25Z,0,58,0,145,551,0,6813993966
NA,NA,2021-05-20T19:38:26Z,0,58,0,145,552,0,6813993966
NA,NA,2021-05-20T19:38:27Z,0,58,0,146,553,0,6813993966
NA,NA,2021-05-20T19:38:28Z,0,58,0,146,554,0,6813993966
NA,NA,2021-05-20T19:38:29Z,0,58,0,147,555,0,6813993966
NA,NA,2021-05-20T19:38:30Z,0,58,0,147,556,0,6813993966
NA,NA,2021-05-20T19:38:31Z,0,58,0,147,557,0,6813993966
NA,NA,2021-05-20T19:38:32Z,0,58,0,147,558,0,6813993966
NA,NA,2021-05-20T19:38:33Z,0,58,0,147,559,0,6813993966
NA,NA,2021-05-20T19:38:34Z,0,58,0,147,560,0,6813993966
NA,NA,2021-05-20T19:38:35Z,0,58,0,147,561,0,6813993966
NA,NA,2021-05-20T19:38:36Z,0,58,0,148,562,0,6813993966
NA,NA,2021-05-20T19:38:37Z,0,58,0,148,563,0,6813993966
NA,NA,2021-05-20T19:38:38Z,0,58,0,149,564,0,6813993966
NA,NA,2021-05-20T19:38:39Z,0,58,0,148,565,0,6813993966
NA,NA,2021-05-20T19:38:40Z,0,58,0,149,566,0,6813993966
NA,NA,2021-05-20T19:38:41Z,0,58,0,149,567,0,6813993966
NA,NA,2021-05-20T19:38:42Z,0,58,0,148,568,0,6813993966
NA,NA,2021-05-20T19:38:43Z,0,58,0,149,569,0,6813993966
NA,NA,2021-05-20T19:38:44Z,0,58,0,148,570,0,6813993966
NA,NA,2021-05-20T19:38:45Z,0,58,0,149,571,0,6813993966
NA,NA,2021-05-20T19:38:46Z,0,58,0,148,572,0,6813993966
NA,NA,2021-05-20T19:38:47Z,0,86,0,147,573,0,6813993966
NA,NA,2021-05-20T19:38:48Z,0,86,0,148,574,0,6813993966
NA,NA,2021-05-20T19:38:49Z,0,87,0,147,575,0,6813993966
NA,NA,2021-05-20T19:38:50Z,0,87,0,148,576,0,6813993966
NA,NA,2021-05-20T19:38:51Z,0,86,0,148,577,0,6813993966
NA,NA,2021-05-20T19:38:52Z,0,85,0,148,578,0,6813993966
NA,NA,2021-05-20T19:38:53Z,0,85,0,148,579,0,6813993966
NA,NA,2021-05-20T19:38:54Z,0,85,0,149,580,0,6813993966
NA,NA,2021-05-20T19:38:55Z,0,85,0,149,581,0,6813993966
NA,NA,2021-05-20T19:38:56Z,0,85,0,149,582,0,6813993966
NA,NA,2021-05-20T19:38:57Z,0,85,0,149,583,0,6813993966
NA,NA,2021-05-20T19:38:58Z,0,85,0,149,584,0,6813993966
NA,NA,2021-05-20T19:38:59Z,0,84,0,149,585,0,6813993966
NA,NA,2021-05-20T19:39:00Z,0,84,0,149,586,0,6813993966
NA,NA,2021-05-20T19:39:01Z,0,85,0,148,587,0,6813993966
NA,NA,2021-05-20T19:39:02Z,0,85,0,148,588,0,6813993966
NA,NA,2021-05-20T19:39:03Z,0,85,0,147,589,0,6813993966
NA,NA,2021-05-20T19:39:04Z,0,85,0,147,590,0,6813993966
NA,NA,2021-05-20T19:39:05Z,0,86,0,146,591,0,6813993966
NA,NA,2021-05-20T19:39:06Z,0,86,0,146,592,0,6813993966
NA,NA,2021-05-20T19:39:07Z,0,85,0,146,593,0,6813993966
NA,NA,2021-05-20T19:39:08Z,0,85,0,146,594,0,6813993966
NA,NA,2021-05-20T19:39:09Z,0,86,0,145,595,0,6813993966
NA,NA,2021-05-20T19:39:10Z,0,87,0,146,596,0,6813993966
NA,NA,2021-05-20T19:39:11Z,0,87,0,145,597,0,6813993966
NA,NA,2021-05-20T19:39:12Z,0,87,0,145,598,0,6813993966
NA,NA,2021-05-20T19:39:13Z,0,87,0,145,599,0,6813993966
NA,NA,2021-05-20T19:39:14Z,0,87,0,145,600,0,6813993966
NA,NA,2021-05-20T19:39:15Z,0,42,0,144,601,0,6813993966
NA,NA,2021-05-20T19:39:16Z,0,42,0,144,602,0,6813993966
NA,NA,2021-05-20T19:39:17Z,0,84,0,144,603,0,6813993966
NA,NA,2021-05-20T19:39:18Z,0,84,0,144,604,0,6813993966
NA,NA,2021-05-20T19:39:19Z,0,86,0,145,605,0,6813993966
NA,NA,2021-05-20T19:39:20Z,0,86,0,144,606,0,6813993966
NA,NA,2021-05-20T19:39:21Z,0,86,0,144,607,0,6813993966
NA,NA,2021-05-20T19:39:22Z,0,86,0,144,608,0,6813993966
NA,NA,2021-05-20T19:39:23Z,0,86,0,145,609,0,6813993966
NA,NA,2021-05-20T19:39:24Z,0,86,0,145,610,0,6813993966
NA,NA,2021-05-20T19:39:25Z,0,86,0,145,611,0,6813993966
NA,NA,2021-05-20T19:39:26Z,0,86,0,145,612,0,6813993966
NA,NA,2021-05-20T19:39:27Z,0,86,0,146,613,0,6813993966
NA,NA,2021-05-20T19:39:28Z,0,86,0,146,614,0,6813993966
NA,NA,2021-05-20T19:39:29Z,0,86,0,146,615,0,6813993966
NA,NA,2021-05-20T19:39:30Z,0,84,0,145,616,0,6813993966
NA,NA,2021-05-20T19:39:31Z,0,84,0,146,617,0,6813993966
NA,NA,2021-05-20T19:39:32Z,0,84,0,146,618,0,6813993966
NA,NA,2021-05-20T19:39:33Z,0,84,0,146,619,0,6813993966
NA,NA,2021-05-20T19:39:34Z,0,84,0,146,620,0,6813993966
NA,NA,2021-05-20T19:39:35Z,0,84,0,146,621,0,6813993966
NA,NA,2021-05-20T19:39:36Z,0,84,0,146,622,0,6813993966
NA,NA,2021-05-20T19:39:37Z,0,84,0,146,623,0,6813993966
NA,NA,2021-05-20T19:39:38Z,0,42,0,146,624,0,6813993966
NA,NA,2021-05-20T19:39:39Z,0,42,0,145,625,0,6813993966
NA,NA,2021-05-20T19:39:40Z,0,42,0,145,626,0,6813993966
NA,NA,2021-05-20T19:39:41Z,0,42,0,145,627,0,6813993966
NA,NA,2021-05-20T19:39:42Z,0,85,0,145,628,0,6813993966
NA,NA,2021-05-20T19:39:43Z,0,85,0,144,629,0,6813993966
NA,NA,2021-05-20T19:39:44Z,0,85,0,144,630,0,6813993966
NA,NA,2021-05-20T19:39:45Z,0,85,0,143,631,0,6813993966
NA,NA,2021-05-20T19:39:46Z,0,86,0,143,632,0,6813993966
NA,NA,2021-05-20T19:39:47Z,0,86,0,142,633,0,6813993966
NA,NA,2021-05-20T19:39:48Z,0,86,0,141,634,0,6813993966
NA,NA,2021-05-20T19:39:49Z,0,58,0,141,635,0,6813993966
NA,NA,2021-05-20T19:39:50Z,0,58,0,140,636,0,6813993966
NA,NA,2021-05-20T19:39:51Z,0,58,0,140,637,0,6813993966
NA,NA,2021-05-20T19:39:52Z,0,58,0,141,638,0,6813993966
NA,NA,2021-05-20T19:39:53Z,0,58,0,140,639,0,6813993966
NA,NA,2021-05-20T19:39:54Z,0,58,0,140,640,0,6813993966
NA,NA,2021-05-20T19:39:55Z,0,58,0,139,641,0,6813993966
NA,NA,2021-05-20T19:39:56Z,0,83,0,139,642,0,6813993966
NA,NA,2021-05-20T19:39:57Z,0,85,0,138,643,0,6813993966
NA,NA,2021-05-20T19:39:58Z,0,85,0,139,644,0,6813993966
NA,NA,2021-05-20T19:39:59Z,0,84,0,140,645,0,6813993966
NA,NA,2021-05-20T19:40:00Z,0,84,0,140,646,0,6813993966
NA,NA,2021-05-20T19:40:01Z,0,84,0,140,647,0,6813993966
NA,NA,2021-05-20T19:40:02Z,0,86,0,140,648,0,6813993966
NA,NA,2021-05-20T19:40:03Z,0,86,0,139,649,0,6813993966
NA,NA,2021-05-20T19:40:04Z,0,83,0,140,650,0,6813993966
NA,NA,2021-05-20T19:40:05Z,0,83,0,139,651,0,6813993966
NA,NA,2021-05-20T19:40:06Z,0,83,0,138,652,0,6813993966
NA,NA,2021-05-20T19:40:07Z,0,83,0,137,653,0,6813993966
NA,NA,2021-05-20T19:40:08Z,0,85,0,137,654,0,6813993966
NA,NA,2021-05-20T19:40:09Z,0,85,0,136,655,0,6813993966
NA,NA,2021-05-20T19:40:10Z,0,84,0,135,656,0,6813993966
NA,NA,2021-05-20T19:40:11Z,0,82,0,134,657,0,6813993966
NA,NA,2021-05-20T19:40:12Z,0,82,0,134,658,0,6813993966
NA,NA,2021-05-20T19:40:13Z,0,0,0,134,659,0,6813993966
NA,NA,2021-05-20T19:40:14Z,0,0,0,134,660,0,6813993966
NA,NA,2021-05-20T19:40:15Z,0,0,0,134,661,0,6813993966
NA,NA,2021-05-20T19:40:16Z,0,0,0,134,662,0,6813993966
NA,NA,2021-05-20T19:40:17Z,0,0,0,134,663,0,6813993966
NA,NA,2021-05-20T19:40:18Z,0,0,0,134,664,0,6813993966
NA,NA,2021-05-20T19:40:19Z,0,0,0,135,665,0,6813993966
NA,NA,2021-05-20T19:40:20Z,0,106,0,136,666,0,6813993966
NA,NA,2021-05-20T19:40:21Z,0,106,0,136,667,0,6813993966
NA,NA,2021-05-20T19:40:22Z,0,106,0,137,668,0,6813993966
NA,NA,2021-05-20T19:40:23Z,0,106,0,137,669,0,6813993966
NA,NA,2021-05-20T19:40:24Z,0,106,0,138,670,0,6813993966
NA,NA,2021-05-20T19:40:25Z,0,106,0,139,671,0,6813993966
NA,NA,2021-05-20T19:40:26Z,0,106,0,139,672,0,6813993966
NA,NA,2021-05-20T19:40:27Z,0,106,0,140,673,0,6813993966
NA,NA,2021-05-20T19:40:28Z,0,106,0,141,674,0,6813993966
NA,NA,2021-05-20T19:40:29Z,0,106,0,142,675,0,6813993966
NA,NA,2021-05-20T19:40:30Z,0,84,0,142,676,0,6813993966
NA,NA,2021-05-20T19:40:31Z,0,84,0,142,677,0,6813993966
NA,NA,2021-05-20T19:40:32Z,0,91,0,143,678,0,6813993966
NA,NA,2021-05-20T19:40:33Z,0,91,0,143,679,0,6813993966
NA,NA,2021-05-20T19:40:34Z,0,91,0,142,680,0,6813993966
NA,NA,2021-05-20T19:40:35Z,0,91,0,144,681,0,6813993966
NA,NA,2021-05-20T19:40:36Z,0,90,0,143,682,0,6813993966
NA,NA,2021-05-20T19:40:37Z,0,90,0,143,683,0,6813993966
NA,NA,2021-05-20T19:40:38Z,0,90,0,143,684,0,6813993966
NA,NA,2021-05-20T19:40:39Z,0,90,0,143,685,0,6813993966
NA,NA,2021-05-20T19:40:40Z,0,90,0,143,686,0,6813993966
NA,NA,2021-05-20T19:40:41Z,0,90,0,144,687,0,6813993966
NA,NA,2021-05-20T19:40:42Z,0,90,0,144,688,0,6813993966
NA,NA,2021-05-20T19:40:43Z,0,90,0,144,689,0,6813993966
NA,NA,2021-05-20T19:40:44Z,0,90,0,143,690,0,6813993966
NA,NA,2021-05-20T19:40:45Z,0,90,0,145,691,0,6813993966
NA,NA,2021-05-20T19:40:46Z,0,90,0,144,692,0,6813993966
NA,NA,2021-05-20T19:40:47Z,0,90,0,145,693,0,6813993966
NA,NA,2021-05-20T19:40:48Z,0,90,0,144,694,0,6813993966
NA,NA,2021-05-20T19:40:49Z,0,90,0,145,695,0,6813993966
NA,NA,2021-05-20T19:40:50Z,0,90,0,145,696,0,6813993966
NA,NA,2021-05-20T19:40:51Z,0,90,0,146,697,0,6813993966
NA,NA,2021-05-20T19:40:52Z,0,90,0,146,698,0,6813993966
NA,NA,2021-05-20T19:40:53Z,0,90,0,147,699,0,6813993966
NA,NA,2021-05-20T19:40:54Z,0,90,0,147,700,0,6813993966
NA,NA,2021-05-20T19:40:55Z,0,90,0,147,701,0,6813993966
NA,NA,2021-05-20T19:40:56Z,0,88,0,147,702,0,6813993966
NA,NA,2021-05-20T19:40:57Z,0,88,0,147,703,0,6813993966
NA,NA,2021-05-20T19:40:58Z,0,88,0,148,704,0,6813993966
NA,NA,2021-05-20T19:40:59Z,0,88,0,147,705,0,6813993966
NA,NA,2021-05-20T19:41:00Z,0,87,0,147,706,0,6813993966
NA,NA,2021-05-20T19:41:01Z,0,87,0,148,707,0,6813993966
NA,NA,2021-05-20T19:41:02Z,0,88,0,148,708,0,6813993966
NA,NA,2021-05-20T19:41:03Z,0,88,0,148,709,0,6813993966
NA,NA,2021-05-20T19:41:04Z,0,88,0,148,710,0,6813993966
NA,NA,2021-05-20T19:41:05Z,0,87,0,148,711,0,6813993966
NA,NA,2021-05-20T19:41:06Z,0,87,0,148,712,0,6813993966
NA,NA,2021-05-20T19:41:07Z,0,87,0,148,713,0,6813993966
NA,NA,2021-05-20T19:41:08Z,0,87,0,148,714,0,6813993966
NA,NA,2021-05-20T19:41:09Z,0,87,0,147,715,0,6813993966
NA,NA,2021-05-20T19:41:10Z,0,87,0,148,716,0,6813993966
NA,NA,2021-05-20T19:41:11Z,0,85,0,147,717,0,6813993966
NA,NA,2021-05-20T19:41:12Z,0,85,0,147,718,0,6813993966
NA,NA,2021-05-20T19:41:13Z,0,85,0,147,719,0,6813993966
NA,NA,2021-05-20T19:41:14Z,0,85,0,147,720,0,6813993966
NA,NA,2021-05-20T19:41:15Z,0,85,0,147,721,0,6813993966
NA,NA,2021-05-20T19:41:16Z,0,85,0,147,722,0,6813993966
NA,NA,2021-05-20T19:41:17Z,0,86,0,148,723,0,6813993966
NA,NA,2021-05-20T19:41:18Z,0,86,0,147,724,0,6813993966
NA,NA,2021-05-20T19:41:19Z,0,86,0,147,725,0,6813993966
NA,NA,2021-05-20T19:41:20Z,0,86,0,148,726,0,6813993966
NA,NA,2021-05-20T19:41:21Z,0,86,0,148,727,0,6813993966
