timestamp,distance,altitude,cadence,fractional_cadence,heart_rate,key
2018-03-12T19:09:19Z,0,313,0,0,141,2018-03-12 19:03:45
2018-03-12T19:09:20Z,0,313,0,0,139,2018-03-12 19:03:45
2018-03-12T19:09:21Z,0,313,0,0,136,2018-03-12 19:03:45
2018-03-12T19:09:22Z,0,313,0,0,135,2018-03-12 19:03:45
2018-03-12T19:09:23Z,0,313,58,0.5,133,2018-03-12 19:03:45
2018-03-12T19:09:24Z,0,313,58,0.5,133,2018-03-12 19:03:45
2018-03-12T19:09:25Z,0,313,0,0,133,2018-03-12 19:03:45
2018-03-12T19:09:26Z,0,313,0,0,134,2018-03-12 19:03:45
2018-03-12T19:09:27Z,0,313,0,0,138,2018-03-12 19:03:45
2018-03-12T19:09:28Z,0,313,0,0,142,2018-03-12 19:03:45
2018-03-12T19:09:29Z,0,313,0,0,146,2018-03-12 19:03:45
2018-03-12T19:09:30Z,0,313,0,0,154,2018-03-12 19:03:45
2018-03-12T19:09:31Z,0,313,0,0,155,2018-03-12 19:03:45
2018-03-12T19:09:32Z,0,313,0,0,154,2018-03-12 19:03:45
2018-03-12T19:09:33Z,0,313,0,0,152,2018-03-12 19:03:45
2018-03-12T19:09:34Z,0,313,0,0,152,2018-03-12 19:03:45
2018-03-12T19:09:35Z,0,313,0,0,152,2018-03-12 19:03:45
2018-03-12T19:09:36Z,0,313,0,0,153,2018-03-12 19:03:45
2018-03-12T19:09:37Z,0,313,0,0,153,2018-03-12 19:03:45
2018-03-12T19:09:38Z,0,313,0,0,153,2018-03-12 19:03:45
2018-03-12T19:09:39Z,0,313,0,0,153,2018-03-12 19:03:45
2018-03-12T19:09:40Z,0,313,0,0,153,2018-03-12 19:03:45
2018-03-12T19:09:41Z,0,313,0,0,152,2018-03-12 19:03:45
2018-03-12T19:09:42Z,0,313,0,0,152,2018-03-12 19:03:45
2018-03-12T19:09:43Z,0,313,0,0,151,2018-03-12 19:03:45
2018-03-12T19:09:44Z,0,313,0,0,150,2018-03-12 19:03:45
2018-03-12T19:09:45Z,0,313,0,0,150,2018-03-12 19:03:45
2018-03-12T19:09:46Z,0,313,0,0,149,2018-03-12 19:03:45
