timestamp,distance,speed,cadence,fractional_cadence,heart_rate,time_elapsed,key
2021-07-26T00:40:25Z,1332.8,3.742,85,0.5,113,322,7190110060
2021-07-26T00:40:26Z,1336.58,3.779,85,0.5,113,323,7190110060
2021-07-26T00:40:27Z,1340.39,3.816,85,0.5,113,324,7190110060
2021-07-26T00:40:28Z,1344.19,3.798,84,0.5,113,325,7190110060
2021-07-26T00:40:29Z,1347.96,3.779,84,0.5,113,326,7190110060
2021-07-26T00:40:30Z,1351.74,3.77,84,0.5,114,327,7190110060
2021-07-26T00:40:31Z,1355.5,3.76,85,0.5,114,328,7190110060
2021-07-26T00:40:32Z,1359.25,3.76,85,0.5,114,329,7190110060
2021-07-26T00:40:33Z,1363,3.751,85,0.5,114,330,7190110060
2021-07-26T00:40:34Z,1366.7,3.695,85,0.5,114,331,7190110060
2021-07-26T00:40:35Z,1370.38,3.676,85,0.5,114,332,7190110060
2021-07-26T00:40:36Z,1374,3.62,85,0.5,113,333,7190110060
2021-07-26T00:40:37Z,1377.68,3.686,85,0.5,113,334,7190110060
2021-07-26T00:40:38Z,1381.37,3.686,84,0.5,113,335,7190110060
2021-07-26T00:40:39Z,1385.1,3.732,84,0.5,114,336,7190110060
2021-07-26T00:40:40Z,1388.94,3.835,84,0.5,114,337,7190110060
2021-07-26T00:40:41Z,1392.86,3.928,84,0.5,114,338,7190110060
2021-07-26T00:40:42Z,1396.88,4.022,84,0.5,114,339,7190110060
2021-07-26T00:40:43Z,1400.96,4.078,84,0.5,114,340,7190110060
2021-07-26T00:40:44Z,1405.14,4.18,85,0.5,114,341,7190110060
2021-07-26T00:40:45Z,1409.27,4.124,85,0.5,114,342,7190110060
2021-07-26T00:40:46Z,1413.21,3.947,84,0.5,114,343,7190110060
2021-07-26T00:40:47Z,1416.9,3.686,84,0.5,115,344,7190110060
2021-07-26T00:40:48Z,1420.39,3.49,85,0.5,115,345,7190110060
2021-07-26T00:40:49Z,1423.86,3.471,85,0.5,115,346,7190110060
2021-07-26T00:40:50Z,1427.35,3.49,85,0.5,115,347,7190110060
2021-07-26T00:40:51Z,1430.9,3.546,84,0.5,115,348,7190110060
2021-07-26T00:40:52Z,1434.49,3.592,84,0.5,115,349,7190110060
2021-07-26T00:40:53Z,1438.1,3.611,84,0.5,116,350,7190110060
2021-07-26T00:40:54Z,1441.64,3.546,85,0.5,116,351,7190110060
2021-07-26T00:40:55Z,1445.16,3.518,85,0.5,116,352,7190110060
2021-07-26T00:40:56Z,1448.73,3.564,84,0.5,115,353,7190110060
2021-07-26T00:40:57Z,1452.26,3.536,84,0.5,116,354,7190110060
2021-07-26T00:40:58Z,1455.85,3.583,84,0.5,116,355,7190110060
2021-07-26T00:40:59Z,1459.45,3.602,84,0.5,116,356,7190110060
2021-07-26T00:41:00Z,1463.06,3.611,84,0.5,116,357,7190110060
2021-07-26T00:41:01Z,1466.68,3.62,84,0.5,116,358,7190110060
2021-07-26T00:41:02Z,1470.26,3.583,84,0.5,117,359,7190110060
2021-07-26T00:41:03Z,1473.83,3.564,84,0.5,117,360,7190110060
2021-07-26T00:41:04Z,1477.41,3.583,84,0.5,117,361,7190110060
2021-07-26T00:41:05Z,1481.07,3.658,84,0.5,117,362,7190110060
2021-07-26T00:41:06Z,1484.8,3.732,84,0.5,118,363,7190110060
2021-07-26T00:41:07Z,1488.51,3.714,84,0.5,118,364,7190110060
2021-07-26T00:41:08Z,1492.22,3.704,84,0.5,117,365,7190110060
2021-07-26T00:41:09Z,1495.92,3.704,84,0.5,117,366,7190110060
2021-07-26T00:41:10Z,1499.59,3.667,84,0.5,117,367,7190110060
2021-07-26T00:41:11Z,1503.23,3.639,84,0.5,117,368,7190110060
2021-07-26T00:41:12Z,1506.87,3.639,84,0.5,117,369,7190110060
2021-07-26T00:41:13Z,1510.51,3.648,84,0.5,116,370,7190110060
2021-07-26T00:41:14Z,1514.16,3.648,85,0.5,117,371,7190110060
2021-07-26T00:41:15Z,1517.79,3.62,85,0.5,117,372,7190110060
2021-07-26T00:41:16Z,1521.41,3.63,84,0.5,116,373,7190110060
2021-07-26T00:41:17Z,1525.05,3.639,84,0.5,116,374,7190110060
2021-07-26T00:41:18Z,1528.69,3.639,84,0.5,116,375,7190110060
2021-07-26T00:41:19Z,1532.29,3.602,84,0.5,116,376,7190110060
2021-07-26T00:41:20Z,1535.87,3.574,84,0.5,116,377,7190110060
2021-07-26T00:41:21Z,1539.45,3.583,84,0.5,116,378,7190110060
2021-07-26T00:41:22Z,1542.97,3.518,84,0.5,116,379,7190110060
2021-07-26T00:41:23Z,1546.42,3.452,84,0.5,117,380,7190110060
2021-07-26T00:41:24Z,1549.81,3.396,84,0.5,116,381,7190110060
2021-07-26T00:41:25Z,1553.23,3.415,84,0.5,117,382,7190110060
2021-07-26T00:41:26Z,1556.64,3.415,84,0.5,117,383,7190110060
2021-07-26T00:41:27Z,1560.07,3.424,84,0.5,116,384,7190110060
2021-07-26T00:41:28Z,1563.52,3.452,83,0,116,385,7190110060
2021-07-26T00:41:29Z,1567,3.48,83,0,115,386,7190110060
2021-07-26T00:41:30Z,1570.46,3.462,83,0,115,387,7190110060
2021-07-26T00:41:31Z,1573.91,3.443,83,0.5,115,388,7190110060
2021-07-26T00:41:32Z,1577.33,3.424,84,0.5,115,389,7190110060
2021-07-26T00:41:33Z,1580.81,3.471,84,0.5,115,390,7190110060
2021-07-26T00:41:34Z,1584.42,3.62,85,0.5,114,391,7190110060
2021-07-26T00:41:35Z,1588.07,3.648,85,0.5,114,392,7190110060
2021-07-26T00:41:36Z,1591.74,3.667,84,0.5,114,393,7190110060
2021-07-26T00:41:37Z,1595.4,3.667,84,0.5,113,394,7190110060
2021-07-26T00:41:38Z,1599.13,3.723,84,0.5,113,395,7190110060
2021-07-26T00:41:39Z,1602.84,3.714,84,0.5,113,396,7190110060
2021-07-26T00:41:40Z,1606.55,3.704,84,0.5,113,397,7190110060
2021-07-26T00:41:41Z,1610.24,3.695,84,0.5,113,398,7190110060
2021-07-26T00:41:42Z,1613.94,3.704,85,0.5,113,399,7190110060
2021-07-26T00:41:43Z,1617.7,3.76,85,0.5,112,400,7190110060
2021-07-26T00:41:44Z,1621.46,3.751,85,0.5,112,401,7190110060
2021-07-26T00:41:45Z,1625.2,3.742,85,0.5,112,402,7190110060
2021-07-26T00:41:46Z,1628.88,3.686,84,0.5,112,403,7190110060
2021-07-26T00:41:47Z,1632.52,3.639,84,0.5,112,404,7190110060
2021-07-26T00:41:48Z,1636.1,3.574,84,0.5,113,405,7190110060
2021-07-26T00:41:49Z,1639.64,3.546,84,0.5,113,406,7190110060
2021-07-26T00:41:50Z,1643.09,3.452,84,0.5,113,407,7190110060
2021-07-26T00:41:51Z,1646.42,3.322,84,0.5,113,408,7190110060
2021-07-26T00:41:52Z,1649.04,2.622,84,0,113,409,7190110060
2021-07-26T00:41:53Z,1651.17,2.127,84,0.5,112,410,7190110060
2021-07-26T00:41:54Z,1653.58,2.417,84,0.5,112,411,7190110060
2021-07-26T00:41:55Z,1656.44,2.855,84,0.5,111,412,7190110060
2021-07-26T00:41:56Z,1659.38,2.939,84,0.5,112,413,7190110060
2021-07-26T00:41:57Z,1662.51,3.135,81,0,112,414,7190110060
2021-07-26T00:41:58Z,1665.88,3.368,81,0,112,415,7190110060
2021-07-26T00:41:59Z,1669.21,3.331,84,0,112,416,7190110060
2021-07-26T00:42:00Z,1672.36,3.154,84,0,112,417,7190110060
2021-07-26T00:42:01Z,1675.45,3.088,84,0,113,418,7190110060
2021-07-26T00:42:02Z,1678.52,3.07,85,0,113,419,7190110060
2021-07-26T00:42:03Z,1681.89,3.359,85,0,113,420,7190110060
2021-07-26T00:42:04Z,1685.53,3.648,86,0,113,421,7190110060
2021-07-26T00:42:05Z,1689.23,3.704,86,0,112,422,7190110060
2021-07-26T00:42:06Z,1692.96,3.723,86,0,112,423,7190110060
2021-07-26T00:42:07Z,1696.68,3.723,86,0,112,424,7190110060
2021-07-26T00:42:08Z,1700.41,3.723,85,0.5,112,425,7190110060
2021-07-26T00:42:09Z,1704.13,3.723,85,0.5,112,426,7190110060
2021-07-26T00:42:10Z,1707.84,3.714,85,0.5,112,427,7190110060
2021-07-26T00:42:11Z,1711.76,3.919,86,0,113,428,7190110060
2021-07-26T00:42:12Z,1715.74,3.984,86,0,113,429,7190110060
2021-07-26T00:42:13Z,1719.75,4.003,86,0,113,430,7190110060
2021-07-26T00:42:14Z,1723.67,3.919,85,0.5,114,431,7190110060
2021-07-26T00:42:15Z,1727.61,3.938,85,0.5,114,432,7190110060
2021-07-26T00:42:16Z,1731.48,3.882,84,0.5,114,433,7190110060
2021-07-26T00:42:17Z,1735.33,3.844,84,0.5,115,434,7190110060
2021-07-26T00:42:18Z,1739.15,3.826,85,0.5,115,435,7190110060
2021-07-26T00:42:19Z,1742.96,3.807,85,0.5,115,436,7190110060
2021-07-26T00:42:20Z,1746.76,3.798,85,0.5,115,437,7190110060
2021-07-26T00:42:21Z,1750.51,3.751,86,0,115,438,7190110060
2021-07-26T00:42:22Z,1754.25,3.742,86,0,115,439,7190110060
2021-07-26T00:42:23Z,1757.99,3.742,86,0,114,440,7190110060
2021-07-26T00:42:24Z,1761.73,3.742,86,0,114,441,7190110060
2021-07-26T00:42:25Z,1765.41,3.667,86,0,114,442,7190110060
2021-07-26T00:42:26Z,1768.81,3.406,86,0,114,443,7190110060
2021-07-26T00:42:27Z,1771.99,3.182,86,0,115,444,7190110060
2021-07-26T00:42:28Z,1775.04,3.051,86,0,115,445,7190110060
2021-07-26T00:42:29Z,1778.08,3.042,86,0,115,446,7190110060
2021-07-26T00:42:30Z,1781.32,3.238,86,0.5,115,447,7190110060
2021-07-26T00:42:31Z,1784.71,3.387,86,0.5,115,448,7190110060
2021-07-26T00:42:32Z,1788.19,3.48,86,0.5,116,449,7190110060
2021-07-26T00:42:33Z,1791.71,3.527,86,0,116,450,7190110060
2021-07-26T00:42:34Z,1795.28,3.564,86,0,116,451,7190110060
2021-07-26T00:42:35Z,1798.87,3.592,86,0,116,452,7190110060
2021-07-26T00:42:36Z,1802.41,3.536,85,0.5,116,453,7190110060
2021-07-26T00:42:37Z,1805.82,3.415,85,0.5,116,454,7190110060
2021-07-26T00:42:38Z,1809.2,3.378,85,0.5,116,455,7190110060
2021-07-26T00:42:39Z,1812.49,3.294,84,0.5,115,456,7190110060
2021-07-26T00:42:40Z,1815.62,3.126,84,0.5,115,457,7190110060
2021-07-26T00:42:41Z,1818.94,3.322,84,0.5,115,458,7190110060
2021-07-26T00:42:42Z,1822.1,3.154,84,0.5,115,459,7190110060
2021-07-26T00:42:43Z,1825.19,3.098,84,0.5,115,460,7190110060
2021-07-26T00:42:44Z,1828.38,3.182,85,0.5,115,461,7190110060
2021-07-26T00:42:45Z,1831.5,3.126,85,0.5,115,462,7190110060
2021-07-26T00:42:46Z,1834.58,3.079,85,0.5,115,463,7190110060
2021-07-26T00:42:47Z,1837.61,3.023,85,0.5,114,464,7190110060
2021-07-26T00:42:48Z,1840.72,3.116,85,0.5,114,465,7190110060
2021-07-26T00:42:49Z,1843.93,3.21,85,0.5,114,466,7190110060
2021-07-26T00:42:50Z,1847.28,3.35,85,0.5,114,467,7190110060
2021-07-26T00:42:51Z,1850.7,3.415,85,0.5,114,468,7190110060
2021-07-26T00:42:52Z,1854.11,3.415,85,0.5,114,469,7190110060
2021-07-26T00:42:53Z,1857.55,3.434,86,0,114,470,7190110060
2021-07-26T00:42:54Z,1860.99,3.452,86,0,113,471,7190110060
2021-07-26T00:42:55Z,1864.6,3.602,86,0,113,472,7190110060
2021-07-26T00:42:56Z,1868.28,3.676,86,0,113,473,7190110060
2021-07-26T00:42:57Z,1871.98,3.704,86,0,113,474,7190110060
2021-07-26T00:42:58Z,1875.54,3.564,86,0,113,475,7190110060
2021-07-26T00:42:59Z,1878.91,3.368,86,0,113,476,7190110060
2021-07-26T00:43:00Z,1882.08,3.163,86,0,113,477,7190110060
2021-07-26T00:43:01Z,1884.72,2.65,85,0.5,112,478,7190110060
2021-07-26T00:43:02Z,1887.8,3.07,85,0.5,112,479,7190110060
2021-07-26T00:43:03Z,1890.93,3.135,85,0.5,112,480,7190110060
2021-07-26T00:43:04Z,1894.16,3.228,85,0,112,481,7190110060
2021-07-26T00:43:05Z,1897.45,3.294,85,0,112,482,7190110060
2021-07-26T00:43:06Z,1900.77,3.322,84,0,113,483,7190110060
2021-07-26T00:43:07Z,1904.11,3.34,84,0,113,484,7190110060
2021-07-26T00:43:08Z,1907.47,3.359,84,0,113,485,7190110060
2021-07-26T00:43:09Z,1910.87,3.396,83,0.5,114,486,7190110060
2021-07-26T00:43:10Z,1914.44,3.564,83,0.5,114,487,7190110060
2021-07-26T00:43:11Z,1918.08,3.648,84,0.5,114,488,7190110060
2021-07-26T00:43:12Z,1921.77,3.695,85,0.5,114,489,7190110060
2021-07-26T00:43:13Z,1925.38,3.602,85,0.5,115,490,7190110060
2021-07-26T00:43:14Z,1928.86,3.48,86,0,115,491,7190110060
2021-07-26T00:43:15Z,1932.16,3.303,86,0,115,492,7190110060
2021-07-26T00:43:16Z,1935.53,3.368,86,0,115,493,7190110060
2021-07-26T00:43:17Z,1938.93,3.396,85,0.5,116,494,7190110060
2021-07-26T00:43:18Z,1942.17,3.247,85,0.5,116,495,7190110060
2021-07-26T00:43:19Z,1945.49,3.312,85,0.5,116,496,7190110060
2021-07-26T00:43:20Z,1948.83,3.35,85,0.5,116,497,7190110060
2021-07-26T00:43:21Z,1952.27,3.434,85,0.5,116,498,7190110060
2021-07-26T00:43:22Z,1955.82,3.546,85,0.5,116,499,7190110060
2021-07-26T00:43:23Z,1959.47,3.648,85,0.5,117,500,7190110060
2021-07-26T00:43:24Z,1963.25,3.788,85,0.5,117,501,7190110060
2021-07-26T00:43:25Z,1967.16,3.91,85,0.5,116,502,7190110060
2021-07-26T00:43:26Z,1970.93,3.77,85,0.5,116,503,7190110060
2021-07-26T00:43:27Z,1974.54,3.611,86,0,116,504,7190110060
2021-07-26T00:43:28Z,1978.23,3.686,86,0,117,505,7190110060
2021-07-26T00:43:29Z,1981.8,3.574,85,0.5,117,506,7190110060
2021-07-26T00:43:30Z,1985.41,3.611,85,0.5,117,507,7190110060
2021-07-26T00:43:31Z,1988.96,3.546,85,0.5,117,508,7190110060
2021-07-26T00:43:32Z,1992.54,3.583,85,0.5,117,509,7190110060
2021-07-26T00:43:33Z,1996.14,3.602,84,0.5,117,510,7190110060
2021-07-26T00:43:34Z,1999.8,3.658,84,0.5,117,511,7190110060
2021-07-26T00:43:35Z,2003.51,3.714,84,0.5,117,512,7190110060
2021-07-26T00:43:36Z,2007.26,3.751,84,0.5,117,513,7190110060
2021-07-26T00:43:37Z,2011.01,3.751,85,0.5,117,514,7190110060
2021-07-26T00:43:38Z,2014.76,3.742,85,0.5,117,515,7190110060
2021-07-26T00:43:39Z,2018.49,3.732,85,0.5,116,516,7190110060
2021-07-26T00:43:40Z,2022.2,3.704,85,0.5,116,517,7190110060
2021-07-26T00:43:41Z,2025.9,3.704,85,0.5,115,518,7190110060
2021-07-26T00:43:42Z,2029.6,3.704,85,0.5,115,519,7190110060
2021-07-26T00:43:43Z,2033.32,3.714,86,0,115,520,7190110060
2021-07-26T00:43:44Z,2036.98,3.667,86,0,114,521,7190110060
2021-07-26T00:43:45Z,2040.66,3.676,85,0.5,114,522,7190110060
2021-07-26T00:43:46Z,2044.32,3.667,84,0.5,113,523,7190110060
2021-07-26T00:43:47Z,2047.99,3.667,84,0.5,113,524,7190110060
2021-07-26T00:43:48Z,2051.66,3.667,84,0.5,114,525,7190110060
2021-07-26T00:43:49Z,2055.33,3.667,84,0.5,114,526,7190110060
2021-07-26T00:43:50Z,2058.95,3.63,84,0.5,115,527,7190110060
2021-07-26T00:43:51Z,2062.54,3.583,84,0.5,115,528,7190110060
2021-07-26T00:43:52Z,2066.09,3.546,84,0.5,115,529,7190110060
2021-07-26T00:43:53Z,2069.59,3.508,84,0.5,116,530,7190110060
2021-07-26T00:43:54Z,2073.08,3.49,84,0.5,116,531,7190110060
2021-07-26T00:43:55Z,2076.54,3.462,85,0.5,116,532,7190110060
2021-07-26T00:43:56Z,2079.97,3.424,85,0.5,117,533,7190110060
2021-07-26T00:43:57Z,2083.39,3.424,85,0.5,117,534,7190110060
2021-07-26T00:43:58Z,2086.81,3.415,85,0.5,117,535,7190110060
2021-07-26T00:43:59Z,2090.28,3.471,85,0.5,117,536,7190110060
2021-07-26T00:44:00Z,2093.8,3.518,85,0.5,117,537,7190110060
2021-07-26T00:44:01Z,2097.34,3.546,84,0.5,117,538,7190110060
2021-07-26T00:44:02Z,2100.91,3.564,84,0.5,117,539,7190110060
2021-07-26T00:44:03Z,2104.46,3.555,84,0.5,117,540,7190110060
2021-07-26T00:44:04Z,2108.04,3.574,84,0.5,118,541,7190110060
2021-07-26T00:44:05Z,2111.59,3.555,84,0.5,118,542,7190110060
2021-07-26T00:44:06Z,2115.13,3.536,85,0.5,118,543,7190110060
2021-07-26T00:44:07Z,2118.64,3.508,85,0.5,118,544,7190110060
2021-07-26T00:44:08Z,2122.13,3.49,85,0.5,118,545,7190110060
2021-07-26T00:44:09Z,2125.6,3.48,85,0.5,118,546,7190110060
2021-07-26T00:44:10Z,2128.98,3.378,85,0.5,118,547,7190110060
2021-07-26T00:44:11Z,2132.29,3.312,85,0.5,118,548,7190110060
2021-07-26T00:44:12Z,2135.43,3.135,85,0.5,117,549,7190110060
2021-07-26T00:44:13Z,2138.51,3.079,85,0,117,550,7190110060
2021-07-26T00:44:14Z,2141.69,3.182,85,0,117,551,7190110060
2021-07-26T00:44:15Z,2144.93,3.238,85,0,116,552,7190110060
2021-07-26T00:44:16Z,2148.26,3.331,85,0,116,553,7190110060
2021-07-26T00:44:17Z,2151.67,3.415,85,0,116,554,7190110060
2021-07-26T00:44:18Z,2155.17,3.49,86,0,116,555,7190110060
2021-07-26T00:44:19Z,2158.66,3.499,86,0,116,556,7190110060
2021-07-26T00:44:20Z,2162.13,3.471,85,0.5,116,557,7190110060
2021-07-26T00:44:21Z,2165.6,3.462,85,0.5,116,558,7190110060
2021-07-26T00:44:22Z,2169,3.406,85,0.5,116,559,7190110060
2021-07-26T00:44:23Z,2172.57,3.574,85,0.5,116,560,7190110060
2021-07-26T00:44:24Z,2176.12,3.546,85,0.5,115,561,7190110060
2021-07-26T00:44:25Z,2179.71,3.592,85,0.5,115,562,7190110060
2021-07-26T00:44:26Z,2183.26,3.546,85,0.5,115,563,7190110060
2021-07-26T00:44:27Z,2186.79,3.536,85,0.5,115,564,7190110060
2021-07-26T00:44:28Z,2190.32,3.527,85,0.5,115,565,7190110060
2021-07-26T00:44:29Z,2193.83,3.508,85,0.5,115,566,7190110060
2021-07-26T00:44:30Z,2197.32,3.49,85,0.5,115,567,7190110060
2021-07-26T00:44:31Z,2200.8,3.48,85,0.5,115,568,7190110060
2021-07-26T00:44:32Z,2204.27,3.471,85,0.5,115,569,7190110060
2021-07-26T00:44:33Z,2207.74,3.471,85,0.5,115,570,7190110060
2021-07-26T00:44:34Z,2211.24,3.499,85,0.5,114,571,7190110060
2021-07-26T00:44:35Z,2214.76,3.518,86,0,114,572,7190110060
2021-07-26T00:44:36Z,2218.27,3.508,86,0,114,573,7190110060
2021-07-26T00:44:37Z,2221.79,3.527,86,0,114,574,7190110060
2021-07-26T00:44:38Z,2225.34,3.546,86,0,115,575,7190110060
2021-07-26T00:44:39Z,2228.91,3.574,85,0.5,115,576,7190110060
2021-07-26T00:44:40Z,2232.48,3.564,85,0.5,115,577,7190110060
2021-07-26T00:44:41Z,2236.02,3.546,85,0.5,115,578,7190110060
2021-07-26T00:44:42Z,2239.56,3.536,86,0,116,579,7190110060
2021-07-26T00:44:43Z,2243.07,3.508,86,0,117,580,7190110060
2021-07-26T00:44:44Z,2246.46,3.396,86,0,117,581,7190110060
2021-07-26T00:44:45Z,2249.8,3.34,86,0,117,582,7190110060
2021-07-26T00:44:46Z,2253.15,3.34,84,0.5,117,583,7190110060
2021-07-26T00:44:47Z,2256.55,3.406,84,0.5,117,584,7190110060
2021-07-26T00:44:48Z,2259.96,3.406,85,0.5,116,585,7190110060
2021-07-26T00:44:49Z,2263.35,3.396,85,0.5,117,586,7190110060
2021-07-26T00:44:50Z,2266.78,3.424,85,0.5,117,587,7190110060
2021-07-26T00:44:51Z,2270.24,3.462,85,0.5,117,588,7190110060
2021-07-26T00:44:52Z,2273.75,3.508,85,0.5,117,589,7190110060
2021-07-26T00:44:53Z,2277.3,3.555,85,0.5,117,590,7190110060
2021-07-26T00:44:54Z,2280.9,3.602,85,0.5,116,591,7190110060
2021-07-26T00:44:55Z,2284.45,3.546,85,0.5,116,592,7190110060
2021-07-26T00:44:56Z,2287.97,3.518,85,0.5,117,593,7190110060
2021-07-26T00:44:57Z,2291.49,3.518,85,0.5,117,594,7190110060
2021-07-26T00:44:58Z,2295.04,3.555,85,0.5,117,595,7190110060
2021-07-26T00:44:59Z,2298.59,3.546,85,0.5,116,596,7190110060
2021-07-26T00:45:00Z,2302.02,3.434,85,0.5,116,597,7190110060
2021-07-26T00:45:01Z,2305.31,3.294,85,0.5,116,598,7190110060
2021-07-26T00:45:02Z,2308.54,3.228,85,0.5,116,599,7190110060
2021-07-26T00:45:03Z,2311.82,3.275,85,0,116,600,7190110060
2021-07-26T00:45:04Z,2315.11,3.294,85,0,116,601,7190110060
2021-07-26T00:45:05Z,2318.41,3.303,85,0,116,602,7190110060
2021-07-26T00:45:06Z,2321.69,3.275,85,0,116,603,7190110060
2021-07-26T00:45:07Z,2324.88,3.191,86,0.5,117,604,7190110060
2021-07-26T00:45:08Z,2328.12,3.238,86,0.5,117,605,7190110060
2021-07-26T00:45:09Z,2331.42,3.303,85,0.5,117,606,7190110060
2021-07-26T00:45:10Z,2335.05,3.63,85,0.5,118,607,7190110060
2021-07-26T00:45:11Z,2338.72,3.667,85,0.5,118,608,7190110060
2021-07-26T00:45:12Z,2342.41,3.695,85,0.5,118,609,7190110060
2021-07-26T00:45:13Z,2345.96,3.546,85,0.5,118,610,7190110060
2021-07-26T00:45:14Z,2349.39,3.434,85,0.5,118,611,7190110060
2021-07-26T00:45:15Z,2352.74,3.35,84,0.5,118,612,7190110060
2021-07-26T00:45:16Z,2356.11,3.368,84,0.5,118,613,7190110060
2021-07-26T00:45:17Z,2359.61,3.499,85,0.5,118,614,7190110060
2021-07-26T00:45:18Z,2363.04,3.434,85,0.5,118,615,7190110060
2021-07-26T00:45:19Z,2366.35,3.312,85,0.5,118,616,7190110060
2021-07-26T00:45:20Z,2369.56,3.21,85,0.5,118,617,7190110060
2021-07-26T00:45:21Z,2372.8,3.238,85,0.5,118,618,7190110060
2021-07-26T00:45:22Z,2376.1,3.294,85,0.5,118,619,7190110060
2021-07-26T00:45:23Z,2379.55,3.452,85,0.5,118,620,7190110060
2021-07-26T00:45:24Z,2383.11,3.564,85,0.5,117,621,7190110060
2021-07-26T00:45:25Z,2386.75,3.63,85,0.5,117,622,7190110060
2021-07-26T00:45:26Z,2390.34,3.602,85,0.5,117,623,7190110060
2021-07-26T00:45:27Z,2393.97,3.63,85,0.5,117,624,7190110060
2021-07-26T00:45:28Z,2397.57,3.592,84,0.5,117,625,7190110060
2021-07-26T00:45:29Z,2401.19,3.62,84,0.5,117,626,7190110060
2021-07-26T00:45:30Z,2404.73,3.546,84,0.5,117,627,7190110060
2021-07-26T00:45:31Z,2408.2,3.471,86,0,117,628,7190110060
2021-07-26T00:45:32Z,2411.62,3.415,86,0,117,629,7190110060
2021-07-26T00:45:33Z,2414.84,3.219,85,0.5,117,630,7190110060
2021-07-26T00:45:34Z,2418.2,3.368,85,0.5,117,631,7190110060
2021-07-26T00:45:35Z,2421.64,3.434,85,0.5,117,632,7190110060
2021-07-26T00:45:36Z,2425.02,3.378,85,0.5,117,633,7190110060
2021-07-26T00:45:37Z,2428.33,3.312,85,0.5,116,634,7190110060
2021-07-26T00:45:38Z,2431.61,3.284,85,0.5,113,635,7190110060
2021-07-26T00:45:39Z,2434.76,3.144,86,0,113,636,7190110060
2021-07-26T00:45:40Z,2437.88,3.126,86,0,111,637,7190110060
2021-07-26T00:45:41Z,2440.92,3.042,86,0,111,638,7190110060
2021-07-26T00:45:42Z,2443.94,3.014,86,0,111,639,7190110060
2021-07-26T00:45:43Z,2446.99,3.051,86,0,113,640,7190110060
2021-07-26T00:45:44Z,2450.07,3.079,86,0,113,641,7190110060
2021-07-26T00:45:45Z,2453.29,3.219,84,0.5,114,642,7190110060
2021-07-26T00:45:46Z,2456.52,3.228,84,0.5,114,643,7190110060
2021-07-26T00:45:47Z,2459.69,3.172,84,0.5,115,644,7190110060
2021-07-26T00:45:48Z,2462.82,3.135,84,0.5,115,645,7190110060
2021-07-26T00:45:49Z,2466.07,3.247,84,0.5,115,646,7190110060
2021-07-26T00:45:50Z,2469.58,3.508,84,0.5,115,647,7190110060
2021-07-26T00:45:51Z,2473.18,3.602,84,0.5,115,648,7190110060
2021-07-26T00:45:52Z,2476.82,3.639,84,0.5,115,649,7190110060
2021-07-26T00:45:53Z,2480.5,3.676,85,0.5,115,650,7190110060
2021-07-26T00:45:54Z,2484.19,3.695,85,0.5,115,651,7190110060
2021-07-26T00:45:55Z,2487.79,3.602,84,0.5,116,652,7190110060
2021-07-26T00:45:56Z,2491.28,3.48,84,0.5,116,653,7190110060
2021-07-26T00:45:57Z,2494.57,3.294,84,0.5,116,654,7190110060
2021-07-26T00:45:58Z,2497.81,3.247,84,0.5,116,655,7190110060
2021-07-26T00:45:59Z,2501.01,3.2,84,0.5,116,656,7190110060
2021-07-26T00:46:00Z,2504.26,3.247,84,0.5,116,657,7190110060
2021-07-26T00:46:01Z,2507.63,3.368,85,0.5,117,658,7190110060
2021-07-26T00:46:02Z,2511.07,3.443,86,0,117,659,7190110060
2021-07-26T00:46:03Z,2514.56,3.49,86,0,117,660,7190110060
2021-07-26T00:46:04Z,2518.06,3.49,84,0.5,116,661,7190110060
2021-07-26T00:46:05Z,2521.57,3.518,84,0.5,117,662,7190110060
2021-07-26T00:46:06Z,2525.08,3.508,85,0.5,116,663,7190110060
2021-07-26T00:46:07Z,2528.51,3.434,85,0.5,116,664,7190110060
2021-07-26T00:46:08Z,2531.89,3.378,85,0.5,116,665,7190110060
2021-07-26T00:46:09Z,2535.28,3.387,85,0,116,666,7190110060
2021-07-26T00:46:10Z,2538.63,3.35,84,0.5,116,667,7190110060
2021-07-26T00:46:11Z,2542.03,3.406,84,0.5,116,668,7190110060
2021-07-26T00:46:12Z,2545.48,3.452,84,0.5,116,669,7190110060
2021-07-26T00:46:13Z,2548.97,3.49,84,0.5,116,670,7190110060
2021-07-26T00:46:14Z,2552.5,3.518,85,0,116,671,7190110060
2021-07-26T00:46:15Z,2556.03,3.536,85,0.5,116,672,7190110060
2021-07-26T00:46:16Z,2559.59,3.564,85,0.5,116,673,7190110060
2021-07-26T00:46:17Z,2563.21,3.62,85,0.5,117,674,7190110060
2021-07-26T00:46:18Z,2566.91,3.686,85,0.5,117,675,7190110060
2021-07-26T00:46:19Z,2570.61,3.704,85,0.5,117,676,7190110060
2021-07-26T00:46:20Z,2574.31,3.704,85,0.5,118,677,7190110060
2021-07-26T00:46:21Z,2577.89,3.583,85,0.5,118,678,7190110060
2021-07-26T00:46:22Z,2581.21,3.312,85,0.5,118,679,7190110060
2021-07-26T00:46:23Z,2584.42,3.219,85,0.5,118,680,7190110060
2021-07-26T00:46:24Z,2587.57,3.144,85,0.5,118,681,7190110060
2021-07-26T00:46:25Z,2590.77,3.2,85,0.5,118,682,7190110060
2021-07-26T00:46:26Z,2593.97,3.2,85,0.5,118,683,7190110060
