timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,time_elapsed,key
2021-08-04T13:37:49Z,44.98789896257222,-93.22635806165636,1067.35,250.60000000000002,6.196,117,158,7244820897
2021-08-04T13:37:50Z,44.98789862729609,-93.22643743827939,1073.61,250.79999999999995,6.056,116,159,7244820897
2021-08-04T13:37:51Z,44.98789804056287,-93.22651228867471,1079.51,250.79999999999995,5.86,116,160,7244820897
2021-08-04T13:37:52Z,44.987896448001266,-93.22657934390008,1084.8,251,5.356,115,161,7244820897
2021-08-04T13:37:53Z,44.98789426870644,-93.22663919068873,1089.52,251.20000000000005,4.824,114,162,7244820897
2021-08-04T13:37:54Z,44.98789234086871,-93.22669015266001,1093.54,251.20000000000005,3.984,113,163,7244820897
2021-08-04T13:37:55Z,44.98789234086871,-93.22673097252846,1096.75,251.39999999999998,3.21,112,164,7244820897
2021-08-04T13:37:56Z,44.98789183795452,-93.22676273994148,1099.25,251.60000000000002,2.361,111,165,7244820897
2021-08-04T13:37:57Z,44.98789041303098,-93.22678721509874,1101.19,251.60000000000002,1.661,108,166,7244820897
2021-08-04T13:37:58Z,44.98788932338357,-93.22680473327637,1102.57,252.20000000000005,1.185,106,167,7244820897
2021-08-04T13:37:59Z,44.987887563183904,-93.22681546211243,1103.41,253.20000000000005,0,105,168,7244820897
2021-08-04T13:38:00Z,44.98788689263165,-93.22681998834014,1103.77,254,0,105,169,7244820897
2021-08-04T13:38:01Z,44.98788689263165,-93.22682367637753,1104.06,254.79999999999995,0,105,170,7244820897
2021-08-04T13:38:02Z,44.987887144088745,-93.22682535275817,1104.18,255.60000000000002,0,106,171,7244820897
2021-08-04T13:38:03Z,44.98788680881262,-93.22682426311076,1104.18,256,0,107,172,7244820897
2021-08-04T13:38:04Z,44.98788638971746,-93.22682535275817,1104.28,256.4,0,106,173,7244820897
2021-08-04T13:38:05Z,44.98788546770811,-93.22682661004364,1104.4,256.79999999999995,0,105,174,7244820897
2021-08-04T13:38:06Z,44.98788479715586,-93.22682811878622,1104.54,257.6,0,104,175,7244820897
2021-08-04T13:38:07Z,44.98788404278457,-93.22683356702328,1104.97,258.4,0,102,176,7244820897
2021-08-04T13:38:08Z,44.98788395896554,-93.22684203274548,1105.64,259.20000000000005,0,100,177,7244820897
2021-08-04T13:38:09Z,44.98788479715586,-93.2268465589732,1106,259.4,0,99,178,7244820897
2021-08-04T13:38:10Z,44.98788429424167,-93.22685351595283,1106.55,260,0,99,179,7244820897
2021-08-04T13:38:11Z,44.98788446187973,-93.2268582098186,1106.92,260.4,0,99,180,7244820897
2021-08-04T13:38:12Z,44.987885132431984,-93.2268613949418,1107.18,261,0,98,181,7244820897
2021-08-04T13:38:13Z,44.98788546770811,-93.22686550207436,1107.51,261.6,0,98,182,7244820897
2021-08-04T13:38:14Z,44.98788555152714,-93.22686575353146,1107.53,261.4,0,98,183,7244820897
2021-08-04T13:38:15Z,44.9878859706223,-93.22686818428338,1107.72,261.6,0.709,98,184,7244820897
2021-08-04T13:38:16Z,44.98788362368941,-93.22688167914748,1108.81,262,1.101,98,185,7244820897
2021-08-04T13:38:17Z,44.98788018710911,-93.22690808214247,1110.94,262.4,1.708,97,186,7244820897
2021-08-04T13:38:18Z,44.98787473887205,-93.22693733498454,1113.32,262.79999999999995,2.669,97,187,7244820897
2021-08-04T13:38:19Z,44.98786920681596,-93.22698033414781,1116.77,263,3.508,97,188,7244820897
2021-08-04T13:38:20Z,44.987864177674055,-93.22703640908003,1121.21,263.20000000000005,4.441,98,189,7244820897
2021-08-04T13:38:21Z,44.987857807427645,-93.22710053063929,1126.32,263.4,5.02,99,190,7244820897
2021-08-04T13:38:22Z,44.98785110190511,-93.22717420756817,1132.17,263.4,5.701,101,191,7244820897
2021-08-04T13:38:23Z,44.98784489929676,-93.22725660167634,1138.7,263,6.242,103,192,7244820897
2021-08-04T13:38:24Z,44.98783769086003,-93.22733891196549,1145.24,263,6.392,105,193,7244820897
2021-08-04T13:38:25Z,44.98783375136554,-93.2274232339114,1151.91,263.20000000000005,6.55,106,194,7244820897
2021-08-04T13:38:26Z,44.987835763022304,-93.22751375846565,1159.04,263.20000000000005,6.643,106,195,7244820897
2021-08-04T13:38:27Z,44.98783718794584,-93.22760570794344,1166.29,263.20000000000005,6.867,108,196,7244820897
2021-08-04T13:38:28Z,44.98784054070711,-93.22769849561155,1173.62,262.79999999999995,6.895,110,197,7244820897
2021-08-04T13:38:29Z,44.98784741386771,-93.22779044508934,1180.91,262.4,6.933,111,198,7244820897
2021-08-04T13:38:30Z,44.9878531973809,-93.22788272984326,1188.21,261.79999999999995,6.951,112,199,7244820897
2021-08-04T13:38:31Z,44.98785805888474,-93.22797786444426,1195.73,261.6,7.185,114,200,7244820897
2021-08-04T13:38:32Z,44.987862166017294,-93.22807274758816,1203.22,261.20000000000005,7.11,115,201,7244820897
2021-08-04T13:38:33Z,44.98786359094083,-93.22816545143723,1210.53,260.6,6.979,115,202,7244820897
2021-08-04T13:38:34Z,44.9878653511405,-93.2282536290586,1217.49,259.6,6.531,115,203,7244820897
2021-08-04T13:38:35Z,44.987865183502436,-93.22833954356611,1224.27,259.4,6.354,116,204,7244820897
2021-08-04T13:38:36Z,44.98786333948374,-93.22842713445425,1231.17,259.4,6.559,116,205,7244820897
2021-08-04T13:38:37Z,44.98786116018891,-93.22851715609431,1238.27,259.4,6.699,116,206,7244820897
2021-08-04T13:38:38Z,44.98785948380828,-93.22860793210566,1245.43,259,6.839,116,207,7244820897
2021-08-04T13:38:39Z,44.98786040581763,-93.22869979776442,1252.68,259,6.933,116,208,7244820897
2021-08-04T13:38:40Z,44.98786250129342,-93.22879233397543,1259.98,259,6.951,116,209,7244820897
2021-08-04T13:38:41Z,44.987865183502436,-93.22888495400548,1267.28,259,6.914,116,210,7244820897
2021-08-04T13:38:42Z,44.987867614254355,-93.22897707112134,1274.55,259.20000000000005,6.933,117,211,7244820897
2021-08-04T13:38:43Z,44.987870045006275,-93.22906885296106,1281.79,259.4,6.951,117,212,7244820897
2021-08-04T13:38:44Z,44.98787113465369,-93.22915929369628,1288.93,259.4,6.821,118,213,7244820897
2021-08-04T13:38:45Z,44.987872056663036,-93.22924906387925,1296,259.6,6.774,119,214,7244820897
2021-08-04T13:38:46Z,44.9878740683198,-93.2293379958719,1303.02,259.79999999999995,6.653,119,215,7244820897
2021-08-04T13:38:47Z,44.987876834347844,-93.22942516766489,1309.9,259.79999999999995,6.69,120,216,7244820897
2021-08-04T13:38:48Z,44.98787817545235,-93.22951024398208,1316.61,260.20000000000005,6.448,120,217,7244820897
2021-08-04T13:38:49Z,44.98787901364267,-93.2295882795006,1322.76,259.79999999999995,5.972,121,218,7244820897
