longitude,latitude,timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-05-17T12:22:18Z,0,150,82,0,348,0,6794759057
NA,NA,2021-05-17T12:22:19Z,0,150,82,0,349,0,6794759057
NA,NA,2021-05-17T12:22:20Z,0,150,82,0,350,0,6794759057
NA,NA,2021-05-17T12:22:21Z,0,149,82,0,351,0,6794759057
NA,NA,2021-05-17T12:22:22Z,0,149,82,0,352,0,6794759057
NA,NA,2021-05-17T12:22:23Z,0,148,82,0,353,0,6794759057
NA,NA,2021-05-17T12:22:24Z,0,148,82,0,354,0,6794759057
NA,NA,2021-05-17T12:22:25Z,0,149,82,0,355,0,6794759057
NA,NA,2021-05-17T12:22:26Z,0,149,82,0,356,0,6794759057
NA,NA,2021-05-17T12:22:27Z,0,148,41,0,357,0,6794759057
NA,NA,2021-05-17T12:22:28Z,0,149,41,0,358,0,6794759057
NA,NA,2021-05-17T12:22:29Z,0,149,41,0,359,0,6794759057
