timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-07-23T01:01:15Z,0,56,58,0.5,331,7173016662
2021-07-23T01:01:16Z,0,55,58,0.5,332,7173016662
2021-07-23T01:01:17Z,0,49,58,0.5,333,7173016662
2021-07-23T01:01:18Z,0,48,58,0.5,334,7173016662
2021-07-23T01:01:19Z,0,48,0,0,335,7173016662
2021-07-23T01:01:20Z,0,48,0,0,336,7173016662
2021-07-23T01:01:21Z,0,49,0,0,337,7173016662
2021-07-23T01:01:22Z,0,49,0,0,338,7173016662
2021-07-23T01:01:23Z,0,49,0,0,339,7173016662
2021-07-23T01:01:24Z,0,49,0,0,340,7173016662
2021-07-23T01:01:25Z,0,48,0,0,341,7173016662
2021-07-23T01:01:26Z,0,47,0,0,342,7173016662
2021-07-23T01:01:27Z,0,48,0,0,343,7173016662
2021-07-23T01:01:28Z,0,48,0,0,344,7173016662
2021-07-23T01:01:29Z,0,54,0,0,345,7173016662
2021-07-23T01:01:30Z,0,57,0,0,346,7173016662
2021-07-23T01:01:31Z,0,56,0,0,347,7173016662
2021-07-23T01:01:32Z,0,58,0,0,348,7173016662
2021-07-23T01:01:33Z,0,59,0,0,349,7173016662
2021-07-23T01:01:34Z,0,61,0,0,350,7173016662
2021-07-23T01:01:35Z,0,61,0,0,351,7173016662
2021-07-23T01:01:36Z,0,62,0,0,352,7173016662
2021-07-23T01:01:37Z,0,63,0,0,353,7173016662
2021-07-23T01:01:38Z,0,64,0,0,354,7173016662
2021-07-23T01:01:39Z,0,64,0,0,355,7173016662
2021-07-23T01:01:40Z,0,67,0,0,356,7173016662
2021-07-23T01:01:41Z,0,70,0,0,357,7173016662
2021-07-23T01:01:42Z,0,70,0,0,358,7173016662
2021-07-23T01:01:43Z,0,70,0,0,359,7173016662
2021-07-23T01:01:44Z,0,70,0,0,360,7173016662
2021-07-23T01:01:45Z,0,70,0,0,361,7173016662
2021-07-23T01:01:46Z,0,71,0,0,362,7173016662
2021-07-23T01:01:47Z,0,71,0,0,363,7173016662
2021-07-23T01:01:48Z,0,71,0,0,364,7173016662
2021-07-23T01:01:49Z,0,71,0,0,365,7173016662
2021-07-23T01:01:50Z,0,71,0,0,366,7173016662
2021-07-23T01:01:51Z,0,70,0,0,367,7173016662
2021-07-23T01:01:52Z,0,70,60,0,368,7173016662
2021-07-23T01:01:53Z,0,70,60,0,369,7173016662
2021-07-23T01:01:54Z,0,70,60,0,370,7173016662
2021-07-23T01:01:55Z,0,70,60,0,371,7173016662
2021-07-23T01:01:56Z,0,70,60,0,372,7173016662
2021-07-23T01:01:57Z,0,70,0,0,373,7173016662
2021-07-23T01:01:58Z,0,70,0,0,374,7173016662
2021-07-23T01:01:59Z,0,69,0,0,375,7173016662
2021-07-23T01:02:00Z,0,69,0,0,376,7173016662
2021-07-23T01:02:01Z,0,69,0,0,377,7173016662
2021-07-23T01:02:02Z,0,69,0,0,378,7173016662
2021-07-23T01:02:03Z,0,69,0,0,379,7173016662
2021-07-23T01:02:04Z,0,68,0,0,380,7173016662
2021-07-23T01:02:05Z,0,68,0,0,381,7173016662
2021-07-23T01:02:06Z,0,68,0,0,382,7173016662
2021-07-23T01:02:07Z,0,68,0,0,383,7173016662
2021-07-23T01:02:08Z,0,68,0,0,384,7173016662
2021-07-23T01:02:09Z,0,68,58,0.5,385,7173016662
2021-07-23T01:02:10Z,0,67,58,0.5,386,7173016662
2021-07-23T01:02:11Z,0,67,60,0,387,7173016662
2021-07-23T01:02:12Z,0,67,60,0,388,7173016662
2021-07-23T01:02:13Z,0,67,0,0,389,7173016662
2021-07-23T01:02:14Z,0,66,0,0,390,7173016662
2021-07-23T01:02:15Z,0,66,0,0,391,7173016662
2021-07-23T01:02:16Z,0,66,0,0,392,7173016662
2021-07-23T01:02:17Z,0,65,0,0,393,7173016662
2021-07-23T01:02:18Z,0,65,0,0,394,7173016662
