timestamp,distance,altitude,speed,cadence,fractional_cadence,heart_rate,time_elapsed,key
2020-12-25T20:39:26Z,762.76,271.20000000000005,3.499,88,0.5,137,88,6002508483
2020-12-25T20:39:27Z,766.01,271.20000000000005,3.256,88,0.5,137,89,6002508483
2020-12-25T20:39:28Z,769.27,271.20000000000005,3.256,88,0.5,137,90,6002508483
2020-12-25T20:39:29Z,772.61,271.20000000000005,3.34,88,0.5,137,91,6002508483
2020-12-25T20:39:30Z,775.32,271.20000000000005,2.715,58,0.5,137,92,6002508483
2020-12-25T20:39:31Z,777.93,271.20000000000005,2.603,58,0.5,138,93,6002508483
2020-12-25T20:39:32Z,780.46,271.20000000000005,2.529,58,0.5,138,94,6002508483
2020-12-25T20:39:33Z,783.25,271.20000000000005,2.79,58,0.5,137,95,6002508483
2020-12-25T20:39:34Z,786.58,271.20000000000005,3.331,88,0.5,138,96,6002508483
2020-12-25T20:39:35Z,790.1,271.20000000000005,3.527,88,0.5,137,97,6002508483
2020-12-25T20:39:36Z,793.68,271.20000000000005,3.574,88,0.5,138,98,6002508483
2020-12-25T20:39:37Z,797.25,271.20000000000005,3.574,88,0,139,99,6002508483
2020-12-25T20:39:38Z,801.38,271.20000000000005,4.124,88,0,139,100,6002508483
2020-12-25T20:39:39Z,805.73,271.20000000000005,4.357,88,0,139,101,6002508483
2020-12-25T20:39:40Z,810.24,271.20000000000005,4.507,88,0,139,102,6002508483
2020-12-25T20:39:41Z,814.91,271.20000000000005,4.675,87,0.5,139,103,6002508483
2020-12-25T20:39:42Z,819.65,271.20000000000005,4.74,87,0,139,104,6002508483
2020-12-25T20:39:43Z,824.34,271.20000000000005,4.684,87,0,140,105,6002508483
2020-12-25T20:39:44Z,828.86,271.20000000000005,4.525,87,0,141,106,6002508483
2020-12-25T20:39:45Z,833.29,271.20000000000005,4.423,87,0,140,107,6002508483
2020-12-25T20:39:46Z,837.74,271.20000000000005,4.451,87,0,141,108,6002508483
2020-12-25T20:39:47Z,842.31,271.20000000000005,4.572,87,0,141,109,6002508483
2020-12-25T20:39:48Z,846.84,271.20000000000005,4.525,87,0,141,110,6002508483
2020-12-25T20:39:49Z,851.3,271.20000000000005,4.469,87,0,141,111,6002508483
2020-12-25T20:39:50Z,855.73,271.20000000000005,4.423,87,0,141,112,6002508483
2020-12-25T20:39:51Z,860.17,271.20000000000005,4.441,87,0,141,113,6002508483
2020-12-25T20:39:52Z,864.6,271.20000000000005,4.432,87,0,142,114,6002508483
2020-12-25T20:39:53Z,868.99,271.20000000000005,4.385,87,0,142,115,6002508483
2020-12-25T20:39:54Z,873.25,271.20000000000005,4.264,87,0,141,116,6002508483
2020-12-25T20:39:55Z,877.49,271.20000000000005,4.236,88,0,141,117,6002508483
2020-12-25T20:39:56Z,881.73,271.20000000000005,4.245,88,0,140,118,6002508483
2020-12-25T20:39:57Z,886.03,271.20000000000005,4.301,88,0,140,119,6002508483
2020-12-25T20:39:58Z,890.33,271.20000000000005,4.301,88,0,140,120,6002508483
2020-12-25T20:39:59Z,894.47,271.20000000000005,4.133,88,0,140,121,6002508483
2020-12-25T20:40:00Z,898.36,271.20000000000005,3.891,87,0,140,122,6002508483
2020-12-25T20:40:01Z,902.06,271.20000000000005,3.704,87,0,140,123,6002508483
2020-12-25T20:40:02Z,905.81,271.20000000000005,3.742,87,0,140,124,6002508483
2020-12-25T20:40:03Z,909.68,271.20000000000005,3.872,87,0,140,125,6002508483
2020-12-25T20:40:04Z,913.65,271.20000000000005,3.975,87,0,141,126,6002508483
2020-12-25T20:40:05Z,917.72,271.20000000000005,4.068,88,0,141,127,6002508483
2020-12-25T20:40:06Z,921.84,271.20000000000005,4.115,88,0,141,128,6002508483
2020-12-25T20:40:07Z,925.91,271.20000000000005,4.078,88,0,141,129,6002508483
2020-12-25T20:40:08Z,929.8,271.20000000000005,3.891,88,0,142,130,6002508483
2020-12-25T20:40:09Z,933.6,271.20000000000005,3.798,88,0,142,131,6002508483
2020-12-25T20:40:10Z,937.32,271.20000000000005,3.723,87,0,142,132,6002508483
2020-12-25T20:40:11Z,941.08,271.20000000000005,3.751,87,0,142,133,6002508483
2020-12-25T20:40:12Z,944.84,271.20000000000005,3.77,87,0,142,134,6002508483
2020-12-25T20:40:13Z,948.59,271.20000000000005,3.742,87,0,142,135,6002508483
2020-12-25T20:40:14Z,952.39,271.20000000000005,3.807,88,0,142,136,6002508483
2020-12-25T20:40:15Z,956.2,271.20000000000005,3.807,88,0,141,137,6002508483
2020-12-25T20:40:16Z,960.11,271.20000000000005,3.91,88,0,142,138,6002508483
2020-12-25T20:40:17Z,964.1,271.20000000000005,3.994,88,0,141,139,6002508483
2020-12-25T20:40:18Z,968.06,271.20000000000005,3.956,88,0,141,140,6002508483
2020-12-25T20:40:19Z,971.92,271.20000000000005,3.863,88,0,142,141,6002508483
2020-12-25T20:40:20Z,975.72,271.20000000000005,3.798,88,0,143,142,6002508483
2020-12-25T20:40:21Z,979.48,271.20000000000005,3.76,88,0,143,143,6002508483
2020-12-25T20:40:22Z,983.32,271.20000000000005,3.835,88,0,143,144,6002508483
2020-12-25T20:40:23Z,987.24,271.20000000000005,3.928,88,0,142,145,6002508483
2020-12-25T20:40:24Z,991.24,271.20000000000005,3.994,88,0,142,146,6002508483
2020-12-25T20:40:25Z,995.28,271.20000000000005,4.04,87,0.5,142,147,6002508483
2020-12-25T20:40:26Z,999.36,271.20000000000005,4.087,87,0,142,148,6002508483
2020-12-25T20:40:27Z,1003.49,271.20000000000005,4.124,87,0,142,149,6002508483
2020-12-25T20:40:28Z,1007.66,271.20000000000005,4.171,87,0,142,150,6002508483
2020-12-25T20:40:29Z,1011.91,271.20000000000005,4.255,87,0,142,151,6002508483
2020-12-25T20:40:30Z,1016.26,271.20000000000005,4.348,87,0,142,152,6002508483
2020-12-25T20:40:31Z,1020.56,271.20000000000005,4.301,87,0,142,153,6002508483
2020-12-25T20:40:32Z,1024.65,271.20000000000005,4.087,88,0,142,154,6002508483
2020-12-25T20:40:33Z,1028.74,271.20000000000005,4.087,88,0,141,155,6002508483
2020-12-25T20:40:34Z,1032.78,271.20000000000005,4.04,88,0,141,156,6002508483
2020-12-25T20:40:35Z,1036.85,271.20000000000005,4.078,87,0,141,157,6002508483
2020-12-25T20:40:36Z,1040.89,271.20000000000005,4.031,87,0,142,158,6002508483
2020-12-25T20:40:37Z,1044.9,271.20000000000005,4.012,87,0,141,159,6002508483
2020-12-25T20:40:38Z,1048.87,271.20000000000005,3.975,87,0,141,160,6002508483
2020-12-25T20:40:39Z,1052.81,271.20000000000005,3.938,87,0,141,161,6002508483
2020-12-25T20:40:40Z,1056.8,271.20000000000005,3.994,86,0.5,141,162,6002508483
2020-12-25T20:40:41Z,1060.78,271.20000000000005,3.975,86,0.5,142,163,6002508483
2020-12-25T20:40:42Z,1064.73,271.20000000000005,3.956,85,0.5,142,164,6002508483
2020-12-25T20:40:43Z,1068.68,271.20000000000005,3.947,86,0.5,142,165,6002508483
2020-12-25T20:40:44Z,1072.66,271.20000000000005,3.975,86,0.5,142,166,6002508483
2020-12-25T20:40:45Z,1076.66,271.20000000000005,4.003,86,0.5,142,167,6002508483
2020-12-25T20:40:46Z,1080.68,271.20000000000005,4.022,86,0.5,143,168,6002508483
2020-12-25T20:40:47Z,1084.72,271.20000000000005,4.04,86,0.5,143,169,6002508483
2020-12-25T20:40:48Z,1088.73,271.20000000000005,4.012,86,0.5,143,170,6002508483
2020-12-25T20:40:49Z,1092.77,271.20000000000005,4.04,86,0.5,143,171,6002508483
2020-12-25T20:40:50Z,1096.85,271.20000000000005,4.078,86,0.5,144,172,6002508483
2020-12-25T20:40:51Z,1100.96,271.20000000000005,4.106,87,0,144,173,6002508483
2020-12-25T20:40:52Z,1105.06,271.20000000000005,4.106,87,0,143,174,6002508483
2020-12-25T20:40:53Z,1109.14,271.20000000000005,4.078,86,0.5,143,175,6002508483
2020-12-25T20:40:54Z,1113.12,271.20000000000005,3.984,86,0.5,144,176,6002508483
2020-12-25T20:40:55Z,1117.14,271.20000000000005,4.012,86,0.5,144,177,6002508483
2020-12-25T20:40:56Z,1121.18,271.20000000000005,4.04,86,0.5,144,178,6002508483
2020-12-25T20:40:57Z,1125.24,271.20000000000005,4.068,87,0,144,179,6002508483
2020-12-25T20:40:58Z,1129.33,271.20000000000005,4.087,87,0,145,180,6002508483
2020-12-25T20:40:59Z,1133.38,271.20000000000005,4.05,87,0,145,181,6002508483
2020-12-25T20:41:00Z,1137.45,271.20000000000005,4.068,87,0,145,182,6002508483
2020-12-25T20:41:01Z,1141.47,271.20000000000005,4.022,87,0,146,183,6002508483
2020-12-25T20:41:02Z,1145.52,271.20000000000005,4.05,87,0,145,184,6002508483
2020-12-25T20:41:03Z,1149.53,271.20000000000005,4.012,87,0,145,185,6002508483
2020-12-25T20:41:04Z,1153.52,271.20000000000005,3.984,86,0.5,144,186,6002508483
2020-12-25T20:41:05Z,1157.48,271.20000000000005,3.966,86,0.5,145,187,6002508483
2020-12-25T20:41:06Z,1161.43,271.20000000000005,3.947,86,0.5,144,188,6002508483
