timestamp,distance,cadence,fractional_cadence,speed,heart_rate,key
2020-01-29T01:27:27Z,3250.07,84,0.5,3.331,144,2020-01-29 01:11:54
2020-01-29T01:27:28Z,3253.41,84,0.5,3.331,145,2020-01-29 01:11:54
2020-01-29T01:27:29Z,3256.77,84,0.5,3.368,144,2020-01-29 01:11:54
2020-01-29T01:27:30Z,3260.19,84,0.5,3.424,144,2020-01-29 01:11:54
2020-01-29T01:27:31Z,3263.68,84,0.5,3.49,143,2020-01-29 01:11:54
2020-01-29T01:27:32Z,3267.17,84,0.5,3.49,142,2020-01-29 01:11:54
2020-01-29T01:27:33Z,3270.68,84,0.5,3.508,142,2020-01-29 01:11:54
2020-01-29T01:27:34Z,3274.21,83,0.5,3.527,141,2020-01-29 01:11:54
2020-01-29T01:27:35Z,3277.73,83,0.5,3.527,141,2020-01-29 01:11:54
2020-01-29T01:27:36Z,3281.26,83,0.5,3.527,140,2020-01-29 01:11:54
2020-01-29T01:27:37Z,3284.78,83,0.5,3.518,140,2020-01-29 01:11:54
2020-01-29T01:27:38Z,3288.29,83,0.5,3.518,140,2020-01-29 01:11:54
2020-01-29T01:27:39Z,3291.83,84,0.5,3.536,140,2020-01-29 01:11:54
2020-01-29T01:27:40Z,3295.47,84,0.5,3.639,141,2020-01-29 01:11:54
2020-01-29T01:27:41Z,3299.11,84,0.5,3.639,141,2020-01-29 01:11:54
2020-01-29T01:27:42Z,3302.77,84,0.5,3.667,141,2020-01-29 01:11:54
2020-01-29T01:27:43Z,3306.43,84,0.5,3.648,142,2020-01-29 01:11:54
2020-01-29T01:27:44Z,3310.07,84,0.5,3.648,141,2020-01-29 01:11:54
2020-01-29T01:27:45Z,3313.72,84,0.5,3.648,142,2020-01-29 01:11:54
2020-01-29T01:27:46Z,3317.35,85,0.5,3.63,142,2020-01-29 01:11:54
2020-01-29T01:27:47Z,3320.98,85,0.5,3.63,142,2020-01-29 01:11:54
2020-01-29T01:27:48Z,3324.61,85,0.5,3.63,143,2020-01-29 01:11:54
2020-01-29T01:27:49Z,3328.21,84,0.5,3.602,143,2020-01-29 01:11:54
2020-01-29T01:27:50Z,3331.82,84,0.5,3.602,143,2020-01-29 01:11:54
2020-01-29T01:27:51Z,3335.41,84,0.5,3.602,143,2020-01-29 01:11:54
2020-01-29T01:27:52Z,3338.98,83,0.5,3.564,143,2020-01-29 01:11:54
2020-01-29T01:27:53Z,3342.54,83,0.5,3.564,143,2020-01-29 01:11:54
2020-01-29T01:27:54Z,3346.07,83,0.5,3.527,143,2020-01-29 01:11:54
2020-01-29T01:27:55Z,3349.67,83,0.5,3.602,143,2020-01-29 01:11:54
2020-01-29T01:27:56Z,3353.27,83,0.5,3.602,143,2020-01-29 01:11:54
2020-01-29T01:27:57Z,3356.93,83,0.5,3.658,143,2020-01-29 01:11:54
2020-01-29T01:27:58Z,3360.49,84,0.5,3.564,143,2020-01-29 01:11:54
2020-01-29T01:27:59Z,3363.99,84,0.5,3.49,143,2020-01-29 01:11:54
2020-01-29T01:28:00Z,3367.47,83,0.5,3.49,143,2020-01-29 01:11:54
2020-01-29T01:28:01Z,3370.87,83,0.5,3.396,142,2020-01-29 01:11:54
2020-01-29T01:28:02Z,3374.19,83,0.5,3.322,142,2020-01-29 01:11:54
2020-01-29T01:28:03Z,3377.51,83,0.5,3.322,143,2020-01-29 01:11:54
2020-01-29T01:28:04Z,3380.78,83,0.5,3.266,142,2020-01-29 01:11:54
2020-01-29T01:28:05Z,3384.05,84,0,3.266,142,2020-01-29 01:11:54
2020-01-29T01:28:06Z,3387.32,84,0,3.275,142,2020-01-29 01:11:54
2020-01-29T01:28:07Z,3390.65,84,0,3.331,142,2020-01-29 01:11:54
2020-01-29T01:28:08Z,3393.87,84,0,3.219,142,2020-01-29 01:11:54
2020-01-29T01:28:09Z,3397.09,84,0.5,3.219,142,2020-01-29 01:11:54
2020-01-29T01:28:10Z,3400.31,84,0.5,3.219,142,2020-01-29 01:11:54
2020-01-29T01:28:11Z,3403.63,84,0.5,3.322,141,2020-01-29 01:11:54
2020-01-29T01:28:12Z,3407.1,84,0.5,3.462,140,2020-01-29 01:11:54
2020-01-29T01:28:13Z,3410.55,84,0.5,3.462,140,2020-01-29 01:11:54
2020-01-29T01:28:14Z,3414.06,85,0,3.508,140,2020-01-29 01:11:54
2020-01-29T01:28:15Z,3417.75,84,0.5,3.686,140,2020-01-29 01:11:54
2020-01-29T01:28:16Z,3421.43,84,0.5,3.686,140,2020-01-29 01:11:54
2020-01-29T01:28:17Z,3425.22,83,0.5,3.788,139,2020-01-29 01:11:54
2020-01-29T01:28:18Z,3428.88,83,0.5,3.658,139,2020-01-29 01:11:54
2020-01-29T01:28:19Z,3432.54,83,0.5,3.658,139,2020-01-29 01:11:54
2020-01-29T01:28:20Z,3436.16,83,0.5,3.62,139,2020-01-29 01:11:54
2020-01-29T01:28:21Z,3439.76,83,0.5,3.602,138,2020-01-29 01:11:54
2020-01-29T01:28:22Z,3443.36,83,0.5,3.602,138,2020-01-29 01:11:54
2020-01-29T01:28:23Z,3446.92,84,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:28:24Z,3450.39,84,0.5,3.471,138,2020-01-29 01:11:54
2020-01-29T01:28:25Z,3453.86,84,0,3.471,138,2020-01-29 01:11:54
2020-01-29T01:28:26Z,3457.35,83,0.5,3.49,138,2020-01-29 01:11:54
2020-01-29T01:28:27Z,3460.86,83,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:28:28Z,3464.38,83,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:28:29Z,3467.91,83,0.5,3.527,138,2020-01-29 01:11:54
2020-01-29T01:28:30Z,3471.45,84,0.5,3.536,138,2020-01-29 01:11:54
2020-01-29T01:28:31Z,3474.98,84,0.5,3.536,138,2020-01-29 01:11:54
2020-01-29T01:28:32Z,3478.53,84,0.5,3.546,138,2020-01-29 01:11:54
2020-01-29T01:28:33Z,3482.09,84,0.5,3.564,138,2020-01-29 01:11:54
2020-01-29T01:28:34Z,3485.66,83,0.5,3.564,138,2020-01-29 01:11:54
2020-01-29T01:28:35Z,3489.22,83,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:28:36Z,3492.77,83,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:28:37Z,3496.33,83,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:28:38Z,3499.88,83,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:28:39Z,3503.43,83,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:28:40Z,3506.99,83,0.5,3.555,139,2020-01-29 01:11:54
2020-01-29T01:28:41Z,3510.52,83,0.5,3.536,138,2020-01-29 01:11:54
2020-01-29T01:28:42Z,3514.01,83,0.5,3.48,138,2020-01-29 01:11:54
2020-01-29T01:28:43Z,3517.43,83,0.5,3.424,139,2020-01-29 01:11:54
2020-01-29T01:28:44Z,3520.78,84,0.5,3.35,138,2020-01-29 01:11:54
2020-01-29T01:28:45Z,3524.13,84,0.5,3.35,138,2020-01-29 01:11:54
2020-01-29T01:28:46Z,3527.47,84,0.5,3.34,138,2020-01-29 01:11:54
2020-01-29T01:28:47Z,3530.89,84,0.5,3.424,138,2020-01-29 01:11:54
2020-01-29T01:28:48Z,3534.32,84,0.5,3.424,138,2020-01-29 01:11:54
2020-01-29T01:28:49Z,3537.77,83,0.5,3.452,138,2020-01-29 01:11:54
2020-01-29T01:28:50Z,3541.24,83,0.5,3.471,138,2020-01-29 01:11:54
2020-01-29T01:28:51Z,3544.71,83,0.5,3.471,138,2020-01-29 01:11:54
2020-01-29T01:28:52Z,3548.19,84,0.5,3.48,137,2020-01-29 01:11:54
2020-01-29T01:28:53Z,3551.71,84,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:28:54Z,3555.23,84,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:28:55Z,3558.78,84,0.5,3.546,137,2020-01-29 01:11:54
2020-01-29T01:28:56Z,3562.35,84,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:28:57Z,3565.92,84,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:28:58Z,3569.49,84,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:28:59Z,3573.07,83,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:29:00Z,3576.64,83,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:29:01Z,3580.08,83,0.5,3.443,138,2020-01-29 01:11:54
2020-01-29T01:29:02Z,3583.53,83,0.5,3.443,138,2020-01-29 01:11:54
2020-01-29T01:29:03Z,3586.94,84,0.5,3.415,138,2020-01-29 01:11:54
2020-01-29T01:29:04Z,3590.44,84,0.5,3.499,137,2020-01-29 01:11:54
2020-01-29T01:29:05Z,3593.94,84,0.5,3.499,137,2020-01-29 01:11:54
2020-01-29T01:29:06Z,3597.46,84,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:29:07Z,3600.97,83,0.5,3.508,137,2020-01-29 01:11:54
2020-01-29T01:29:08Z,3604.47,83,0.5,3.508,137,2020-01-29 01:11:54
2020-01-29T01:29:09Z,3607.97,83,0.5,3.499,138,2020-01-29 01:11:54
2020-01-29T01:29:10Z,3611.48,83,0.5,3.508,138,2020-01-29 01:11:54
2020-01-29T01:29:11Z,3614.99,84,0.5,3.508,137,2020-01-29 01:11:54
2020-01-29T01:29:12Z,3618.52,84,0.5,3.527,137,2020-01-29 01:11:54
2020-01-29T01:29:13Z,3622.14,84,0.5,3.62,137,2020-01-29 01:11:54
2020-01-29T01:29:14Z,3625.76,83,0.5,3.62,138,2020-01-29 01:11:54
2020-01-29T01:29:15Z,3629.41,83,0.5,3.648,138,2020-01-29 01:11:54
2020-01-29T01:29:16Z,3633.02,83,0.5,3.611,138,2020-01-29 01:11:54
2020-01-29T01:29:17Z,3636.63,83,0.5,3.611,138,2020-01-29 01:11:54
2020-01-29T01:29:18Z,3640.23,83,0.5,3.602,138,2020-01-29 01:11:54
2020-01-29T01:29:19Z,3643.82,83,0.5,3.592,137,2020-01-29 01:11:54
2020-01-29T01:29:20Z,3647.42,84,0,3.592,137,2020-01-29 01:11:54
2020-01-29T01:29:21Z,3651,84,0,3.583,138,2020-01-29 01:11:54
2020-01-29T01:29:22Z,3654.58,83,0,3.583,138,2020-01-29 01:11:54
2020-01-29T01:29:23Z,3658.16,83,0,3.583,138,2020-01-29 01:11:54
2020-01-29T01:29:24Z,3661.75,83,0,3.583,137,2020-01-29 01:11:54
2020-01-29T01:29:25Z,3665.32,83,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:29:26Z,3668.9,83,0.5,3.574,137,2020-01-29 01:11:54
2020-01-29T01:29:27Z,3672.45,83,0.5,3.555,137,2020-01-29 01:11:54
2020-01-29T01:29:28Z,3676,84,0.5,3.555,137,2020-01-29 01:11:54
2020-01-29T01:29:29Z,3679.56,84,0.5,3.555,138,2020-01-29 01:11:54
2020-01-29T01:29:30Z,3683.12,84,0.5,3.564,137,2020-01-29 01:11:54
2020-01-29T01:29:31Z,3686.69,83,0.5,3.564,137,2020-01-29 01:11:54
2020-01-29T01:29:32Z,3690.25,83,0.5,3.564,137,2020-01-29 01:11:54
2020-01-29T01:29:33Z,3693.82,83,0.5,3.564,138,2020-01-29 01:11:54
2020-01-29T01:29:34Z,3697.26,83,0.5,3.443,137,2020-01-29 01:11:54
2020-01-29T01:29:35Z,3700.7,83,0.5,3.443,137,2020-01-29 01:11:54
2020-01-29T01:29:36Z,3704.12,83,0.5,3.415,137,2020-01-29 01:11:54
2020-01-29T01:29:37Z,3707.19,83,0.5,3.07,138,2020-01-29 01:11:54
2020-01-29T01:29:38Z,3710.26,83,0.5,3.07,138,2020-01-29 01:11:54
2020-01-29T01:29:39Z,3713.39,83,0,3.126,137,2020-01-29 01:11:54
2020-01-29T01:29:40Z,3716.56,83,0,3.172,138,2020-01-29 01:11:54
2020-01-29T01:29:41Z,3719.73,83,0,3.172,138,2020-01-29 01:11:54
2020-01-29T01:29:42Z,3723.07,83,0,3.34,138,2020-01-29 01:11:54
2020-01-29T01:29:43Z,3726.47,83,0,3.406,138,2020-01-29 01:11:54
2020-01-29T01:29:44Z,3729.88,84,0.5,3.406,139,2020-01-29 01:11:54
2020-01-29T01:29:45Z,3733.33,85,0,3.452,139,2020-01-29 01:11:54
2020-01-29T01:29:46Z,3737.17,84,0.5,3.835,140,2020-01-29 01:11:54
2020-01-29T01:29:47Z,3741,85,0,3.835,139,2020-01-29 01:11:54
2020-01-29T01:29:48Z,3744.84,85,0.5,3.835,140,2020-01-29 01:11:54
2020-01-29T01:29:49Z,3748.62,85,0.5,3.788,140,2020-01-29 01:11:54
2020-01-29T01:29:50Z,3752.41,85,0.5,3.788,141,2020-01-29 01:11:54
2020-01-29T01:29:51Z,3756.14,85,0.5,3.732,141,2020-01-29 01:11:54
2020-01-29T01:29:52Z,3759.82,84,0.5,3.676,141,2020-01-29 01:11:54
2020-01-29T01:29:53Z,3763.5,84,0.5,3.676,141,2020-01-29 01:11:54
2020-01-29T01:29:54Z,3767.15,84,0.5,3.658,141,2020-01-29 01:11:54
2020-01-29T01:29:55Z,3770.8,84,0.5,3.648,141,2020-01-29 01:11:54
2020-01-29T01:29:56Z,3774.45,84,0.5,3.648,141,2020-01-29 01:11:54
2020-01-29T01:29:57Z,3778.12,84,0.5,3.667,141,2020-01-29 01:11:54
2020-01-29T01:29:58Z,3781.8,84,0.5,3.676,141,2020-01-29 01:11:54
2020-01-29T01:29:59Z,3785.48,84,0.5,3.686,141,2020-01-29 01:11:54
2020-01-29T01:30:00Z,3789.17,84,0.5,3.686,142,2020-01-29 01:11:54
2020-01-29T01:30:01Z,3792.74,84,0.5,3.574,142,2020-01-29 01:11:54
2020-01-29T01:30:02Z,3796.19,84,0.5,3.452,141,2020-01-29 01:11:54
2020-01-29T01:30:03Z,3799.64,84,0.5,3.452,141,2020-01-29 01:11:54
2020-01-29T01:30:04Z,3803.12,84,0.5,3.471,141,2020-01-29 01:11:54
2020-01-29T01:30:05Z,3806.59,84,0.5,3.471,141,2020-01-29 01:11:54
2020-01-29T01:30:06Z,3810.08,84,0.5,3.49,141,2020-01-29 01:11:54
2020-01-29T01:30:07Z,3813.42,85,0.5,3.34,141,2020-01-29 01:11:54
2020-01-29T01:30:08Z,3816.76,85,0.5,3.34,141,2020-01-29 01:11:54
2020-01-29T01:30:09Z,3820.12,85,0.5,3.359,141,2020-01-29 01:11:54
2020-01-29T01:30:10Z,3823.75,86,0.5,3.639,141,2020-01-29 01:11:54
2020-01-29T01:30:11Z,3827.39,86,0.5,3.639,141,2020-01-29 01:11:54
2020-01-29T01:30:12Z,3831.12,85,0.5,3.723,141,2020-01-29 01:11:54
2020-01-29T01:30:13Z,3834.89,85,0.5,3.77,141,2020-01-29 01:11:54
2020-01-29T01:30:14Z,3838.62,84,0.5,3.732,141,2020-01-29 01:11:54
2020-01-29T01:30:15Z,3842.35,84,0.5,3.732,141,2020-01-29 01:11:54
2020-01-29T01:30:16Z,3846.09,84,0.5,3.732,142,2020-01-29 01:11:54
2020-01-29T01:30:17Z,3849.78,84,0.5,3.695,141,2020-01-29 01:11:54
2020-01-29T01:30:18Z,3853.44,85,0.5,3.658,142,2020-01-29 01:11:54
2020-01-29T01:30:19Z,3857.09,85,0.5,3.658,142,2020-01-29 01:11:54
2020-01-29T01:30:20Z,3860.79,84,0.5,3.695,141,2020-01-29 01:11:54
2020-01-29T01:30:21Z,3864.54,84,0.5,3.751,142,2020-01-29 01:11:54
2020-01-29T01:30:22Z,3868.29,84,0.5,3.751,142,2020-01-29 01:11:54
2020-01-29T01:30:23Z,3872.01,84,0.5,3.723,142,2020-01-29 01:11:54
2020-01-29T01:30:24Z,3875.65,84,0.5,3.63,142,2020-01-29 01:11:54
2020-01-29T01:30:25Z,3879.27,84,0.5,3.63,142,2020-01-29 01:11:54
2020-01-29T01:30:26Z,3882.89,84,0.5,3.62,142,2020-01-29 01:11:54
2020-01-29T01:30:27Z,3886.5,84,0.5,3.611,142,2020-01-29 01:11:54
2020-01-29T01:30:28Z,3890.11,85,0.5,3.611,142,2020-01-29 01:11:54
2020-01-29T01:30:29Z,3893.73,85,0.5,3.611,142,2020-01-29 01:11:54
2020-01-29T01:30:30Z,3897.14,85,0.5,3.415,142,2020-01-29 01:11:54
2020-01-29T01:30:31Z,3900.56,84,0.5,3.415,142,2020-01-29 01:11:54
2020-01-29T01:30:32Z,3903.98,84,0.5,3.424,142,2020-01-29 01:11:54
2020-01-29T01:30:33Z,3907.49,84,0.5,3.508,142,2020-01-29 01:11:54
2020-01-29T01:30:34Z,3911,84,0.5,3.508,142,2020-01-29 01:11:54
2020-01-29T01:30:35Z,3914.53,86,0.5,3.536,142,2020-01-29 01:11:54
2020-01-29T01:30:36Z,3918.12,86,0.5,3.583,143,2020-01-29 01:11:54
2020-01-29T01:30:37Z,3921.7,86,0.5,3.583,142,2020-01-29 01:11:54
2020-01-29T01:30:38Z,3925.3,85,0.5,3.602,142,2020-01-29 01:11:54
2020-01-29T01:30:39Z,3928.91,84,0.5,3.611,142,2020-01-29 01:11:54
2020-01-29T01:30:40Z,3932.52,84,0.5,3.611,142,2020-01-29 01:11:54
2020-01-29T01:30:41Z,3936.12,84,0.5,3.602,142,2020-01-29 01:11:54
2020-01-29T01:30:42Z,3939.72,84,0.5,3.592,141,2020-01-29 01:11:54
2020-01-29T01:30:43Z,3943.31,84,0.5,3.592,141,2020-01-29 01:11:54
2020-01-29T01:30:44Z,3946.86,83,0.5,3.555,139,2020-01-29 01:11:54
2020-01-29T01:30:45Z,3950.42,83,0.5,3.555,140,2020-01-29 01:11:54
2020-01-29T01:30:46Z,3953.94,83,0.5,3.518,139,2020-01-29 01:11:54
2020-01-29T01:30:47Z,3957.47,83,0.5,3.527,138,2020-01-29 01:11:54
2020-01-29T01:30:48Z,3960.99,83,0.5,3.527,138,2020-01-29 01:11:54
2020-01-29T01:30:49Z,3964.52,83,0.5,3.527,137,2020-01-29 01:11:54
2020-01-29T01:30:50Z,3968.04,83,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:30:51Z,3971.55,83,0.5,3.518,137,2020-01-29 01:11:54
2020-01-29T01:30:52Z,3975.03,83,0.5,3.48,137,2020-01-29 01:11:54
2020-01-29T01:30:53Z,3978.39,84,0.5,3.359,138,2020-01-29 01:11:54
2020-01-29T01:30:54Z,3981.75,84,0.5,3.359,137,2020-01-29 01:11:54
2020-01-29T01:30:55Z,3985.08,84,0.5,3.331,139,2020-01-29 01:11:54
2020-01-29T01:30:56Z,3988.51,84,0.5,3.424,140,2020-01-29 01:11:54
2020-01-29T01:30:57Z,3991.93,84,0.5,3.424,140,2020-01-29 01:11:54
2020-01-29T01:30:58Z,3995.39,84,0.5,3.462,139,2020-01-29 01:11:54
2020-01-29T01:30:59Z,3998.85,85,0,3.462,140,2020-01-29 01:11:54
2020-01-29T01:31:00Z,4002.25,85,0,3.396,140,2020-01-29 01:11:54
2020-01-29T01:31:01Z,4005.69,85,0,3.443,141,2020-01-29 01:11:54
2020-01-29T01:31:02Z,4009.14,84,0,3.443,141,2020-01-29 01:11:54
2020-01-29T01:31:03Z,4012.62,84,0,3.48,141,2020-01-29 01:11:54
2020-01-29T01:31:04Z,4016.16,84,0,3.546,141,2020-01-29 01:11:54
2020-01-29T01:31:05Z,4019.71,84,0,3.546,141,2020-01-29 01:11:54
2020-01-29T01:31:06Z,4023.33,83,0.5,3.62,141,2020-01-29 01:11:54
2020-01-29T01:31:07Z,4026.92,83,0,3.592,140,2020-01-29 01:11:54
2020-01-29T01:31:08Z,4030.52,83,0.5,3.592,141,2020-01-29 01:11:54
2020-01-29T01:31:09Z,4034.01,83,0.5,3.499,140,2020-01-29 01:11:54
2020-01-29T01:31:10Z,4037.39,83,0.5,3.378,140,2020-01-29 01:11:54
2020-01-29T01:31:11Z,4040.77,83,0.5,3.378,141,2020-01-29 01:11:54
2020-01-29T01:31:12Z,4044.16,83,0.5,3.396,140,2020-01-29 01:11:54
2020-01-29T01:31:13Z,4047.62,83,0.5,3.452,139,2020-01-29 01:11:54
2020-01-29T01:31:14Z,4051.07,83,0.5,3.452,139,2020-01-29 01:11:54
2020-01-29T01:31:15Z,4054.53,84,0.5,3.462,140,2020-01-29 01:11:54
2020-01-29T01:31:16Z,4057.96,84,0.5,3.424,139,2020-01-29 01:11:54
2020-01-29T01:31:17Z,4061.38,84,0.5,3.424,139,2020-01-29 01:11:54
2020-01-29T01:31:18Z,4064.76,83,0.5,3.378,139,2020-01-29 01:11:54
2020-01-29T01:31:19Z,4068.1,83,0.5,3.34,139,2020-01-29 01:11:54
2020-01-29T01:31:20Z,4071.44,83,0.5,3.34,138,2020-01-29 01:11:54
2020-01-29T01:31:21Z,4074.77,83,0.5,3.331,139,2020-01-29 01:11:54
2020-01-29T01:31:22Z,4078.17,83,0.5,3.396,138,2020-01-29 01:11:54
2020-01-29T01:31:23Z,4081.57,83,0.5,3.396,138,2020-01-29 01:11:54
2020-01-29T01:31:24Z,4085.01,84,0,3.452,138,2020-01-29 01:11:54
2020-01-29T01:31:25Z,4088.59,83,0,3.574,139,2020-01-29 01:11:54
2020-01-29T01:31:26Z,4092.16,83,0,3.574,139,2020-01-29 01:11:54
2020-01-29T01:31:27Z,4095.73,83,0,3.564,138,2020-01-29 01:11:54
2020-01-29T01:31:28Z,4099.19,83,0,3.462,139,2020-01-29 01:11:54
2020-01-29T01:31:29Z,4102.65,83,0,3.462,139,2020-01-29 01:11:54
2020-01-29T01:31:30Z,4106.06,83,0,3.415,139,2020-01-29 01:11:54
2020-01-29T01:31:31Z,4109.47,83,0,3.406,139,2020-01-29 01:11:54
2020-01-29T01:31:32Z,4112.88,83,0,3.406,139,2020-01-29 01:11:54
2020-01-29T01:31:33Z,4116.28,83,0,3.406,140,2020-01-29 01:11:54
2020-01-29T01:31:34Z,4119.68,82,0,3.396,140,2020-01-29 01:11:54
2020-01-29T01:31:35Z,4123.07,82,0,3.396,140,2020-01-29 01:11:54
2020-01-29T01:31:36Z,4126.49,82,0,3.415,139,2020-01-29 01:11:54
2020-01-29T01:31:37Z,4129.97,84,0,3.48,140,2020-01-29 01:11:54
2020-01-29T01:31:38Z,4133.45,84,0,3.48,140,2020-01-29 01:11:54
2020-01-29T01:31:39Z,4136.94,84,0,3.49,140,2020-01-29 01:11:54
2020-01-29T01:31:40Z,4140.39,84,0,3.452,139,2020-01-29 01:11:54
2020-01-29T01:31:41Z,4143.84,84,0,3.452,140,2020-01-29 01:11:54
2020-01-29T01:31:42Z,4147.29,84,0,3.443,140,2020-01-29 01:11:54
2020-01-29T01:31:43Z,4150.74,84,0,3.452,140,2020-01-29 01:11:54
2020-01-29T01:31:44Z,4154.19,84,0,3.452,140,2020-01-29 01:11:54
2020-01-29T01:31:45Z,4157.64,84,0,3.452,139,2020-01-29 01:11:54
2020-01-29T01:31:46Z,4161.05,83,0.5,3.406,140,2020-01-29 01:11:54
2020-01-29T01:31:47Z,4164.46,83,0.5,3.406,139,2020-01-29 01:11:54
2020-01-29T01:31:48Z,4167.88,83,0.5,3.424,139,2020-01-29 01:11:54
2020-01-29T01:31:49Z,4171.3,84,0.5,3.424,139,2020-01-29 01:11:54
2020-01-29T01:31:50Z,4174.78,84,0.5,3.471,139,2020-01-29 01:11:54
2020-01-29T01:31:51Z,4178.4,84,0.5,3.62,139,2020-01-29 01:11:54
2020-01-29T01:31:52Z,4182.02,84,0.5,3.62,139,2020-01-29 01:11:54
2020-01-29T01:31:53Z,4185.71,84,0.5,3.695,140,2020-01-29 01:11:54
2020-01-29T01:31:54Z,4189.34,83,0,3.62,140,2020-01-29 01:11:54
2020-01-29T01:31:55Z,4192.96,83,0,3.62,140,2020-01-29 01:11:54
2020-01-29T01:31:56Z,4196.55,83,0,3.602,140,2020-01-29 01:11:54
2020-01-29T01:31:57Z,4200.04,83,0,3.49,141,2020-01-29 01:11:54
2020-01-29T01:31:58Z,4203.53,83,0,3.49,140,2020-01-29 01:11:54
2020-01-29T01:31:59Z,4206.9,83,0,3.368,140,2020-01-29 01:11:54
2020-01-29T01:32:00Z,4210.27,83,0,3.368,140,2020-01-29 01:11:54
2020-01-29T01:32:01Z,4213.58,83,0,3.312,140,2020-01-29 01:11:54
2020-01-29T01:32:02Z,4216.83,83,0,3.247,140,2020-01-29 01:11:54
2020-01-29T01:32:03Z,4220.08,83,0,3.247,139,2020-01-29 01:11:54
2020-01-29T01:32:04Z,4223.31,83,0,3.238,140,2020-01-29 01:11:54
2020-01-29T01:32:05Z,4226.68,84,0.5,3.368,139,2020-01-29 01:11:54
2020-01-29T01:32:06Z,4230.05,84,0.5,3.368,139,2020-01-29 01:11:54
2020-01-29T01:32:07Z,4233.59,84,0.5,3.536,139,2020-01-29 01:11:54
2020-01-29T01:32:08Z,4237.25,84,0.5,3.667,139,2020-01-29 01:11:54
2020-01-29T01:32:09Z,4240.92,84,0.5,3.667,139,2020-01-29 01:11:54
2020-01-29T01:32:10Z,4244.55,83,0,3.63,139,2020-01-29 01:11:54
2020-01-29T01:32:11Z,4248.12,82,0,3.574,138,2020-01-29 01:11:54
2020-01-29T01:32:12Z,4251.7,82,0,3.574,138,2020-01-29 01:11:54
2020-01-29T01:32:13Z,4255.38,82,0,3.686,139,2020-01-29 01:11:54
2020-01-29T01:32:14Z,4259.09,82,0,3.704,138,2020-01-29 01:11:54
2020-01-29T01:32:15Z,4262.79,83,0,3.704,139,2020-01-29 01:11:54
2020-01-29T01:32:16Z,4266.43,83,0,3.639,139,2020-01-29 01:11:54
2020-01-29T01:32:17Z,4269.94,83,0,3.508,139,2020-01-29 01:11:54
2020-01-29T01:32:18Z,4273.45,83,0,3.508,139,2020-01-29 01:11:54
2020-01-29T01:32:19Z,4276.92,83,0,3.471,139,2020-01-29 01:11:54
2020-01-29T01:32:20Z,4280.39,83,0,3.471,140,2020-01-29 01:11:54
2020-01-29T01:32:21Z,4283.86,83,0,3.471,140,2020-01-29 01:11:54
2020-01-29T01:32:22Z,4287.31,83,0,3.443,140,2020-01-29 01:11:54
2020-01-29T01:32:23Z,4290.77,83,0,3.471,140,2020-01-29 01:11:54
2020-01-29T01:32:24Z,4294.25,83,0,3.471,140,2020-01-29 01:11:54
2020-01-29T01:32:25Z,4297.74,83,0,3.49,141,2020-01-29 01:11:54
2020-01-29T01:32:26Z,4301.23,82,0,3.49,141,2020-01-29 01:11:54
2020-01-29T01:32:27Z,4304.72,82,0,3.49,141,2020-01-29 01:11:54
2020-01-29T01:32:28Z,4308.2,82,0,3.48,141,2020-01-29 01:11:54
2020-01-29T01:32:29Z,4311.68,82,0,3.48,141,2020-01-29 01:11:54
2020-01-29T01:32:30Z,4315.16,82,0,3.48,141,2020-01-29 01:11:54
2020-01-29T01:32:31Z,4318.69,82,0,3.527,142,2020-01-29 01:11:54
2020-01-29T01:32:32Z,4322.35,83,0,3.667,141,2020-01-29 01:11:54
2020-01-29T01:32:33Z,4326.02,83,0,3.667,142,2020-01-29 01:11:54
2020-01-29T01:32:34Z,4329.66,83,0,3.639,141,2020-01-29 01:11:54
2020-01-29T01:32:35Z,4333.26,83,0,3.602,141,2020-01-29 01:11:54
2020-01-29T01:32:36Z,4336.86,83,0,3.602,141,2020-01-29 01:11:54
2020-01-29T01:32:37Z,4340.45,83,0,3.592,141,2020-01-29 01:11:54
2020-01-29T01:32:38Z,4344.02,83,0,3.564,141,2020-01-29 01:11:54
2020-01-29T01:32:39Z,4347.58,83,0,3.564,140,2020-01-29 01:11:54
2020-01-29T01:32:40Z,4351.13,83,0,3.555,140,2020-01-29 01:11:54
