timestamp,distance,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-12-09T23:05:06Z,2711.33,3.527,142,83,0,752,7938511640
2021-12-09T23:05:07Z,2714.86,3.536,141,83,0,753,7938511640
2021-12-09T23:05:08Z,2718.4,3.536,141,83,0,754,7938511640
2021-12-09T23:05:09Z,2721.93,3.527,141,82,0,755,7938511640
2021-12-09T23:05:10Z,2725.44,3.518,140,82,0,756,7938511640
2021-12-09T23:05:11Z,2728.96,3.518,139,82,0,757,7938511640
2021-12-09T23:05:12Z,2732.46,3.499,140,82,0,758,7938511640
2021-12-09T23:05:13Z,2735.95,3.49,142,82,0,759,7938511640
2021-12-09T23:05:14Z,2739.36,3.406,142,82,0,760,7938511640
2021-12-09T23:05:15Z,2742.64,3.284,142,82,0,761,7938511640
2021-12-09T23:05:16Z,2745.79,3.154,141,82,0,762,7938511640
2021-12-09T23:05:17Z,2748.99,3.2,141,82,0,763,7938511640
2021-12-09T23:05:18Z,2752.27,3.275,141,82,0,764,7938511640
2021-12-09T23:05:19Z,2755.52,3.247,143,82,0,765,7938511640
2021-12-09T23:05:20Z,2758.68,3.163,144,82,0,766,7938511640
2021-12-09T23:05:21Z,2761.84,3.163,144,82,0,767,7938511640
2021-12-09T23:05:22Z,2765.1,3.256,144,82,0,768,7938511640
2021-12-09T23:05:23Z,2768.42,3.322,144,82,0,769,7938511640
2021-12-09T23:05:24Z,2771.8,3.378,143,82,0,770,7938511640
2021-12-09T23:05:25Z,2775.23,3.434,144,82,0,771,7938511640
2021-12-09T23:05:26Z,2778.73,3.499,144,82,0,772,7938511640
2021-12-09T23:05:27Z,2782.21,3.48,144,82,0,773,7938511640
2021-12-09T23:05:28Z,2785.7,3.49,144,82,0,774,7938511640
2021-12-09T23:05:29Z,2789.18,3.48,143,82,0,775,7938511640
2021-12-09T23:05:30Z,2792.67,3.49,144,81,0,776,7938511640
2021-12-09T23:05:31Z,2796.06,3.387,145,81,0,777,7938511640
2021-12-09T23:05:32Z,2799.31,3.256,145,81,0,778,7938511640
2021-12-09T23:05:33Z,2802.5,3.182,145,82,0,779,7938511640
2021-12-09T23:05:34Z,2805.75,3.256,145,82,0,780,7938511640
2021-12-09T23:05:35Z,2809.04,3.284,146,82,0,781,7938511640
2021-12-09T23:05:36Z,2812.32,3.284,146,82,0,782,7938511640
2021-12-09T23:05:37Z,2815.56,3.238,146,82,0,783,7938511640
2021-12-09T23:05:38Z,2818.73,3.172,146,82,0,784,7938511640
2021-12-09T23:05:39Z,2821.92,3.191,146,82,0,785,7938511640
2021-12-09T23:05:40Z,2825.17,3.247,146,82,0,786,7938511640
2021-12-09T23:05:41Z,2828.67,3.499,146,82,0,787,7938511640
2021-12-09T23:05:42Z,2832.21,3.546,146,82,0,788,7938511640
2021-12-09T23:05:43Z,2835.73,3.518,145,82,0,789,7938511640
2021-12-09T23:05:44Z,2839.22,3.49,144,82,0,790,7938511640
2021-12-09T23:05:45Z,2842.7,3.48,144,82,0,791,7938511640
2021-12-09T23:05:46Z,2846.17,3.471,143,82,0,792,7938511640
2021-12-09T23:05:47Z,2849.68,3.508,143,82,0,793,7938511640
2021-12-09T23:05:48Z,2853.12,3.443,143,82,0,794,7938511640
2021-12-09T23:05:49Z,2856.51,3.387,143,82,0,795,7938511640
2021-12-09T23:05:50Z,2859.82,3.312,143,82,0,796,7938511640
2021-12-09T23:05:51Z,2863.13,3.303,144,82,0,797,7938511640
2021-12-09T23:05:52Z,2866.48,3.35,144,82,0,798,7938511640
2021-12-09T23:05:53Z,2869.84,3.368,144,82,0,799,7938511640
2021-12-09T23:05:54Z,2873.21,3.368,145,82,0,800,7938511640
2021-12-09T23:05:55Z,2876.58,3.368,145,82,0,801,7938511640
2021-12-09T23:05:56Z,2879.96,3.378,144,81,0,802,7938511640
2021-12-09T23:05:57Z,2883.39,3.434,144,81,0,803,7938511640
2021-12-09T23:05:58Z,2886.93,3.536,145,81,0,804,7938511640
2021-12-09T23:05:59Z,2890.44,3.508,145,81,0,805,7938511640
2021-12-09T23:06:00Z,2893.92,3.48,144,81,0,806,7938511640
2021-12-09T23:06:01Z,2897.41,3.49,144,81,0,807,7938511640
2021-12-09T23:06:02Z,2900.98,3.574,143,81,0,808,7938511640
2021-12-09T23:06:03Z,2904.48,3.499,143,81,0,809,7938511640
2021-12-09T23:06:04Z,2907.84,3.359,143,81,0,810,7938511640
2021-12-09T23:06:05Z,2911.13,3.294,143,81,0,811,7938511640
2021-12-09T23:06:06Z,2914.46,3.322,143,81,0,812,7938511640
2021-12-09T23:06:07Z,2917.86,3.406,143,81,0,813,7938511640
2021-12-09T23:06:08Z,2921.27,3.406,144,81,0,814,7938511640
2021-12-09T23:06:09Z,2924.65,3.387,145,81,0,815,7938511640
2021-12-09T23:06:10Z,2928.01,3.359,145,81,0,816,7938511640
2021-12-09T23:06:11Z,2931.37,3.359,146,81,0,817,7938511640
2021-12-09T23:06:12Z,2934.73,3.359,147,82,0,818,7938511640
2021-12-09T23:06:13Z,2938.1,3.368,147,82,0,819,7938511640
2021-12-09T23:06:14Z,2941.48,3.378,146,82,0,820,7938511640
2021-12-09T23:06:15Z,2944.92,3.443,146,82,0,821,7938511640
2021-12-09T23:06:16Z,2948.39,3.471,146,81,0,822,7938511640
2021-12-09T23:06:17Z,2951.86,3.471,145,81,0,823,7938511640
2021-12-09T23:06:18Z,2955.3,3.434,144,81,0,824,7938511640
2021-12-09T23:06:19Z,2958.7,3.396,143,81,0,825,7938511640
2021-12-09T23:06:20Z,2961.98,3.284,143,81,0,826,7938511640
2021-12-09T23:06:21Z,2965.06,3.079,142,81,0,827,7938511640
2021-12-09T23:06:22Z,2967.99,2.939,142,81,0,828,7938511640
2021-12-09T23:06:23Z,2971.02,3.023,142,81,0,829,7938511640
2021-12-09T23:06:24Z,2974.17,3.154,143,81,0,830,7938511640
2021-12-09T23:06:25Z,2977.24,3.07,142,81,0,831,7938511640
2021-12-09T23:06:26Z,2980.17,2.93,143,81,0,832,7938511640
2021-12-09T23:06:27Z,2983.11,2.939,142,84,0,833,7938511640
2021-12-09T23:06:28Z,2986.25,3.135,142,84,0,834,7938511640
2021-12-09T23:06:29Z,2989.52,3.275,142,84,0,835,7938511640
2021-12-09T23:06:30Z,2992.91,3.387,142,84,0,836,7938511640
2021-12-09T23:06:31Z,2996.4,3.49,142,81,0,837,7938511640
2021-12-09T23:06:32Z,2999.83,3.434,141,81,0,838,7938511640
2021-12-09T23:06:33Z,3003.29,3.462,140,82,0,839,7938511640
2021-12-09T23:06:34Z,3006.75,3.452,141,82,0,840,7938511640
2021-12-09T23:06:35Z,3010.21,3.462,142,81,0,841,7938511640
2021-12-09T23:06:36Z,3013.57,3.359,144,81,0,842,7938511640
2021-12-09T23:06:37Z,3016.88,3.312,145,81,0,843,7938511640
2021-12-09T23:06:38Z,3020.22,3.34,145,82,0,844,7938511640
2021-12-09T23:06:39Z,3023.6,3.378,145,81,0,845,7938511640
2021-12-09T23:06:40Z,3027.07,3.471,144,81,0,846,7938511640
2021-12-09T23:06:41Z,3030.61,3.546,145,81,0,847,7938511640
2021-12-09T23:06:42Z,3034.16,3.546,145,81,0,848,7938511640
2021-12-09T23:06:43Z,3037.7,3.536,145,81,0,849,7938511640
2021-12-09T23:06:44Z,3041.19,3.499,144,81,0,850,7938511640
2021-12-09T23:06:45Z,3044.68,3.49,144,81,0,851,7938511640
2021-12-09T23:06:46Z,3048.16,3.48,143,81,0,852,7938511640
2021-12-09T23:06:47Z,3051.64,3.48,143,81,0,853,7938511640
2021-12-09T23:06:48Z,3055.12,3.471,144,81,0,854,7938511640
2021-12-09T23:06:49Z,3058.58,3.462,145,80,0,855,7938511640
2021-12-09T23:06:50Z,3062.09,3.508,144,80,0,856,7938511640
2021-12-09T23:06:51Z,3065.57,3.48,145,80,0,857,7938511640
2021-12-09T23:06:52Z,3068.98,3.406,145,80,0,858,7938511640
2021-12-09T23:06:53Z,3072.28,3.312,145,80,0,859,7938511640
2021-12-09T23:06:54Z,3075.6,3.312,145,81,0,860,7938511640
2021-12-09T23:06:55Z,3078.95,3.35,146,81,0,861,7938511640
2021-12-09T23:06:56Z,3082.31,3.368,146,81,0,862,7938511640
2021-12-09T23:06:57Z,3085.71,3.396,146,82,0,863,7938511640
2021-12-09T23:06:58Z,3089.12,3.406,145,82,0,864,7938511640
2021-12-09T23:06:59Z,3092.54,3.424,145,82,0,865,7938511640
2021-12-09T23:07:00Z,3095.97,3.434,145,82,0,866,7938511640
2021-12-09T23:07:01Z,3099.41,3.434,144,82,0,867,7938511640
2021-12-09T23:07:02Z,3102.86,3.452,143,82,0,868,7938511640
2021-12-09T23:07:03Z,3106.31,3.452,143,83,0,869,7938511640
2021-12-09T23:07:04Z,3109.77,3.452,142,83,0,870,7938511640
2021-12-09T23:07:05Z,3113.22,3.452,142,82,0,871,7938511640
2021-12-09T23:07:06Z,3116.67,3.452,142,82,0,872,7938511640
2021-12-09T23:07:07Z,3120.13,3.462,142,82,0,873,7938511640
2021-12-09T23:07:08Z,3123.57,3.434,142,82,0,874,7938511640
2021-12-09T23:07:09Z,3126.97,3.406,143,82,0,875,7938511640
2021-12-09T23:07:10Z,3130.36,3.387,142,82,0,876,7938511640
2021-12-09T23:07:11Z,3133.76,3.396,144,82,0,877,7938511640
2021-12-09T23:07:12Z,3137.17,3.415,144,82,0,878,7938511640
2021-12-09T23:07:13Z,3140.52,3.35,143,82,0,879,7938511640
2021-12-09T23:07:14Z,3143.8,3.284,143,82,0,880,7938511640
2021-12-09T23:07:15Z,3146.94,3.135,142,81,0,881,7938511640
2021-12-09T23:07:16Z,3150.1,3.163,142,81,0,882,7938511640
2021-12-09T23:07:17Z,3153.27,3.163,142,82,0,883,7938511640
2021-12-09T23:07:18Z,3156.48,3.21,141,82,0,884,7938511640
2021-12-09T23:07:19Z,3159.73,3.256,141,83,0,885,7938511640
2021-12-09T23:07:20Z,3163.02,3.284,141,83,0,886,7938511640
2021-12-09T23:07:21Z,3166.28,3.266,142,83,0,887,7938511640
2021-12-09T23:07:22Z,3169.42,3.135,143,83,0,888,7938511640
2021-12-09T23:07:23Z,3172.53,3.116,144,83,0,889,7938511640
2021-12-09T23:07:24Z,3175.72,3.182,143,83,0,890,7938511640
2021-12-09T23:07:25Z,3178.89,3.172,143,82,0.5,891,7938511640
2021-12-09T23:07:26Z,3182.06,3.172,142,82,0.5,892,7938511640
2021-12-09T23:07:27Z,3185.21,3.154,142,82,0.5,893,7938511640
2021-12-09T23:07:28Z,3188.4,3.182,142,82,0.5,894,7938511640
2021-12-09T23:07:29Z,3191.61,3.219,142,82,0.5,895,7938511640
2021-12-09T23:07:30Z,3194.75,3.135,142,82,0,896,7938511640
2021-12-09T23:07:31Z,3197.94,3.191,142,82,0,897,7938511640
2021-12-09T23:07:32Z,3201.22,3.275,141,82,0,898,7938511640
2021-12-09T23:07:33Z,3204.57,3.35,142,82,0,899,7938511640
2021-12-09T23:07:34Z,3208.05,3.48,142,82,0,900,7938511640
2021-12-09T23:07:35Z,3211.75,3.704,142,82,0,901,7938511640
2021-12-09T23:07:36Z,3215.55,3.798,140,81,0,902,7938511640
2021-12-09T23:07:37Z,3219.2,3.648,139,81,0,903,7938511640
2021-12-09T23:07:38Z,3222.76,3.564,138,81,0,904,7938511640
2021-12-09T23:07:39Z,3226.49,3.732,140,81,0,905,7938511640
2021-12-09T23:07:40Z,3230.27,3.779,141,81,0,906,7938511640
2021-12-09T23:07:41Z,3234.05,3.779,141,81,0,907,7938511640
2021-12-09T23:07:42Z,3238.07,4.022,140,81,0,908,7938511640
2021-12-09T23:07:43Z,3242.41,4.339,140,81,0,909,7938511640
2021-12-09T23:07:44Z,3246.84,4.423,140,80,0,910,7938511640
2021-12-09T23:07:45Z,3251.15,4.32,140,80,0,911,7938511640
2021-12-09T23:07:46Z,3255.24,4.087,140,80,0,912,7938511640
2021-12-09T23:07:47Z,3259,3.76,140,80,0,913,7938511640
2021-12-09T23:07:48Z,3262.54,3.536,140,80,0,914,7938511640
2021-12-09T23:07:49Z,3265.92,3.378,140,80,0,915,7938511640
2021-12-09T23:07:50Z,3269.27,3.359,141,80,0,916,7938511640
2021-12-09T23:07:51Z,3272.6,3.322,141,80,0,917,7938511640
2021-12-09T23:07:52Z,3275.97,3.378,143,81,0,918,7938511640
2021-12-09T23:07:53Z,3279.35,3.378,143,81,0,919,7938511640
2021-12-09T23:07:54Z,3282.78,3.424,143,80,0,920,7938511640
2021-12-09T23:07:55Z,3286.19,3.415,143,80,0,921,7938511640
2021-12-09T23:07:56Z,3289.62,3.434,144,80,0,922,7938511640
2021-12-09T23:07:57Z,3293.04,3.415,144,80,0,923,7938511640
2021-12-09T23:07:58Z,3296.41,3.368,143,81,0,924,7938511640
2021-12-09T23:07:59Z,3299.76,3.35,144,81,0,925,7938511640
2021-12-09T23:08:00Z,3303.11,3.35,145,80,0,926,7938511640
2021-12-09T23:08:01Z,3306.48,3.368,144,80,0,927,7938511640
2021-12-09T23:08:02Z,3309.85,3.378,145,80,0,928,7938511640
2021-12-09T23:08:03Z,3313.23,3.378,145,81,0,929,7938511640
2021-12-09T23:08:04Z,3316.61,3.378,145,81,0,930,7938511640
2021-12-09T23:08:05Z,3320,3.387,145,81,0,931,7938511640
2021-12-09T23:08:06Z,3323.39,3.396,144,81,0,932,7938511640
2021-12-09T23:08:07Z,3326.79,3.396,144,81,0,933,7938511640
2021-12-09T23:08:08Z,3330.18,3.387,143,81,0,934,7938511640
2021-12-09T23:08:09Z,3333.56,3.387,143,81,0,935,7938511640
2021-12-09T23:08:10Z,3336.96,3.396,143,81,0,936,7938511640
2021-12-09T23:08:11Z,3340.36,3.396,144,81,0,937,7938511640
2021-12-09T23:08:12Z,3343.75,3.396,144,81,0,938,7938511640
2021-12-09T23:08:13Z,3347.14,3.387,144,81,0,939,7938511640
2021-12-09T23:08:14Z,3350.53,3.387,145,81,0,940,7938511640
2021-12-09T23:08:15Z,3353.92,3.387,145,81,0,941,7938511640
2021-12-09T23:08:16Z,3357.3,3.387,144,81,0,942,7938511640
2021-12-09T23:08:17Z,3360.69,3.387,144,81,0,943,7938511640
2021-12-09T23:08:18Z,3364.07,3.387,143,81,0,944,7938511640
2021-12-09T23:08:19Z,3367.47,3.396,143,81,0,945,7938511640
2021-12-09T23:08:20Z,3370.87,3.396,145,81,0,946,7938511640
2021-12-09T23:08:21Z,3374.25,3.387,145,81,0,947,7938511640
2021-12-09T23:08:22Z,3377.63,3.378,144,81,0,948,7938511640
2021-12-09T23:08:23Z,3381.01,3.378,144,81,0,949,7938511640
2021-12-09T23:08:24Z,3384.4,3.387,145,81,0,950,7938511640
2021-12-09T23:08:25Z,3387.8,3.406,145,81,0,951,7938511640
2021-12-09T23:08:26Z,3391.22,3.415,144,81,0,952,7938511640
2021-12-09T23:08:27Z,3394.72,3.499,145,82,0,953,7938511640
2021-12-09T23:08:28Z,3398.22,3.499,145,81,0,954,7938511640
2021-12-09T23:08:29Z,3401.68,3.462,145,81,0,955,7938511640
2021-12-09T23:08:30Z,3405.09,3.415,144,81,0,956,7938511640
2021-12-09T23:08:31Z,3408.47,3.378,144,81,0,957,7938511640
2021-12-09T23:08:32Z,3411.83,3.359,143,81,0,958,7938511640
2021-12-09T23:08:33Z,3415.18,3.35,143,81,0,959,7938511640
2021-12-09T23:08:34Z,3418.53,3.35,143,81,0,960,7938511640
2021-12-09T23:08:35Z,3421.86,3.331,143,81,0,961,7938511640
2021-12-09T23:08:36Z,3425.21,3.35,143,80,0,962,7938511640
2021-12-09T23:08:37Z,3428.57,3.359,143,80,0,963,7938511640
2021-12-09T23:08:38Z,3431.93,3.359,143,81,0,964,7938511640
2021-12-09T23:08:39Z,3435.21,3.284,143,81,0,965,7938511640
2021-12-09T23:08:40Z,3438.47,3.256,144,81,0,966,7938511640
2021-12-09T23:08:41Z,3441.52,3.051,144,81,0,967,7938511640
2021-12-09T23:08:42Z,3444.51,2.995,144,80,0,968,7938511640
2021-12-09T23:08:43Z,3447.49,2.976,145,80,0,969,7938511640
2021-12-09T23:08:44Z,3450.45,2.958,145,81,0,970,7938511640
2021-12-09T23:08:45Z,3453.45,3.004,144,81,0,971,7938511640
2021-12-09T23:08:46Z,3456.58,3.116,144,81,0,972,7938511640
2021-12-09T23:08:47Z,3459.75,3.182,144,81,0,973,7938511640
2021-12-09T23:08:48Z,3462.98,3.228,142,81,0,974,7938511640
2021-12-09T23:08:49Z,3466.26,3.284,143,81,0,975,7938511640
2021-12-09T23:08:50Z,3469.58,3.312,144,81,0,976,7938511640
2021-12-09T23:08:51Z,3472.84,3.266,144,80,0,977,7938511640
2021-12-09T23:08:52Z,3475.95,3.107,144,80,0,978,7938511640
2021-12-09T23:08:53Z,3479.02,3.07,144,81,0,979,7938511640
2021-12-09T23:08:54Z,3482.03,3.014,145,81,0,980,7938511640
2021-12-09T23:08:55Z,3485.1,3.07,144,81,0,981,7938511640
2021-12-09T23:08:56Z,3488.16,3.06,146,82,0,982,7938511640
2021-12-09T23:08:57Z,3491.18,3.014,146,82,0,983,7938511640
2021-12-09T23:08:58Z,3494.21,3.032,146,82,0,984,7938511640
2021-12-09T23:08:59Z,3497.2,2.995,145,81,0,985,7938511640
2021-12-09T23:09:00Z,3500.24,3.032,144,81,0,986,7938511640
2021-12-09T23:09:01Z,3503.33,3.098,143,81,0,987,7938511640
2021-12-09T23:09:02Z,3506.52,3.182,143,81,0,988,7938511640
2021-12-09T23:09:03Z,3509.67,3.154,142,81,0,989,7938511640
2021-12-09T23:09:04Z,3512.73,3.06,142,82,0,990,7938511640
2021-12-09T23:09:05Z,3515.8,3.07,142,82,0,991,7938511640
2021-12-09T23:09:06Z,3519.08,3.284,142,82,0,992,7938511640
2021-12-09T23:09:07Z,3522.76,3.676,142,82,0,993,7938511640
2021-12-09T23:09:08Z,3526.19,3.424,143,82,0,994,7938511640
2021-12-09T23:09:09Z,3529.46,3.275,144,82,0,995,7938511640
2021-12-09T23:09:10Z,3532.6,3.144,144,82,0,996,7938511640
2021-12-09T23:09:11Z,3535.67,3.07,144,81,0,997,7938511640
2021-12-09T23:09:12Z,3538.64,2.967,144,81,0,998,7938511640
2021-12-09T23:09:13Z,3541.62,2.976,144,81,0,999,7938511640
2021-12-09T23:09:14Z,3544.7,3.079,143,82,0,1000,7938511640
2021-12-09T23:09:15Z,3547.85,3.154,142,82,0,1001,7938511640
2021-12-09T23:09:16Z,3551.03,3.182,142,82,0,1002,7938511640
2021-12-09T23:09:17Z,3554.29,3.256,143,82,0,1003,7938511640
2021-12-09T23:09:18Z,3557.56,3.275,144,82,0,1004,7938511640
2021-12-09T23:09:19Z,3560.84,3.275,144,82,0,1005,7938511640
2021-12-09T23:09:20Z,3564.03,3.191,144,82,0,1006,7938511640
2021-12-09T23:09:21Z,3567.16,3.126,145,82,0,1007,7938511640
2021-12-09T23:09:22Z,3570.31,3.154,145,82,0,1008,7938511640
2021-12-09T23:09:23Z,3573.47,3.163,145,81,0,1009,7938511640
2021-12-09T23:09:24Z,3576.66,3.182,145,81,0,1010,7938511640
2021-12-09T23:09:25Z,3579.76,3.107,146,82,0,1011,7938511640
2021-12-09T23:09:26Z,3582.93,3.172,145,82,0,1012,7938511640
2021-12-09T23:09:27Z,3586.13,3.191,146,82,0,1013,7938511640
2021-12-09T23:09:28Z,3589.4,3.275,146,82,0,1014,7938511640
2021-12-09T23:09:29Z,3592.72,3.322,145,82,0,1015,7938511640
2021-12-09T23:09:30Z,3596.11,3.387,145,82,0,1016,7938511640
2021-12-09T23:09:31Z,3599.5,3.387,146,82,0,1017,7938511640
2021-12-09T23:09:32Z,3602.77,3.275,146,81,0,1018,7938511640
2021-12-09T23:09:33Z,3606.01,3.238,147,81,0,1019,7938511640
2021-12-09T23:09:34Z,3609.24,3.228,147,81,0,1020,7938511640
2021-12-09T23:09:35Z,3612.56,3.322,147,81,0,1021,7938511640
2021-12-09T23:09:36Z,3615.81,3.247,147,82,0,1022,7938511640
2021-12-09T23:09:37Z,3619.02,3.21,146,83,0,1023,7938511640
2021-12-09T23:09:38Z,3622.05,3.032,147,83,0,1024,7938511640
2021-12-09T23:09:39Z,3625.09,3.042,147,83,0,1025,7938511640
2021-12-09T23:09:40Z,3628.34,3.247,147,83,0,1026,7938511640
2021-12-09T23:09:41Z,3631.58,3.247,146,83,0,1027,7938511640
2021-12-09T23:09:42Z,3634.93,3.34,146,83,0,1028,7938511640
2021-12-09T23:09:43Z,3638.32,3.396,145,83,0,1029,7938511640
2021-12-09T23:09:44Z,3641.76,3.443,145,82,0,1030,7938511640
2021-12-09T23:09:45Z,3645.32,3.555,146,82,0,1031,7938511640
2021-12-09T23:09:46Z,3648.86,3.536,146,82,0,1032,7938511640
2021-12-09T23:09:47Z,3652.37,3.518,147,82,0,1033,7938511640
2021-12-09T23:09:48Z,3655.8,3.424,147,81,0,1034,7938511640
2021-12-09T23:09:49Z,3659.21,3.415,148,81,0,1035,7938511640
2021-12-09T23:09:50Z,3662.67,3.462,147,81,0,1036,7938511640
2021-12-09T23:09:51Z,3666.15,3.471,147,82,0,1037,7938511640
2021-12-09T23:09:52Z,3669.62,3.471,146,82,0,1038,7938511640
2021-12-09T23:09:53Z,3673.08,3.462,146,82,0,1039,7938511640
2021-12-09T23:09:54Z,3676.54,3.462,146,82,0,1040,7938511640
2021-12-09T23:09:55Z,3679.99,3.443,146,82,0,1041,7938511640
2021-12-09T23:09:56Z,3683.34,3.359,148,82,0,1042,7938511640
2021-12-09T23:09:57Z,3686.59,3.247,148,82,0,1043,7938511640
2021-12-09T23:09:58Z,3689.84,3.247,148,82,0,1044,7938511640
2021-12-09T23:09:59Z,3693.13,3.294,147,82,0,1045,7938511640
2021-12-09T23:10:00Z,3696.47,3.34,146,82,0,1046,7938511640
2021-12-09T23:10:01Z,3699.85,3.378,146,82,0,1047,7938511640
2021-12-09T23:10:02Z,3703.24,3.396,145,82,0,1048,7938511640
2021-12-09T23:10:03Z,3706.63,3.387,146,82,0,1049,7938511640
2021-12-09T23:10:04Z,3710.03,3.396,147,82,0,1050,7938511640
2021-12-09T23:10:05Z,3713.43,3.396,148,82,0,1051,7938511640
2021-12-09T23:10:06Z,3716.86,3.434,147,82,0,1052,7938511640
2021-12-09T23:10:07Z,3720.28,3.424,147,81,0,1053,7938511640
2021-12-09T23:10:08Z,3723.67,3.387,146,81,0,1054,7938511640
2021-12-09T23:10:09Z,3727.05,3.378,145,81,0,1055,7938511640
2021-12-09T23:10:10Z,3730.44,3.396,145,81,0,1056,7938511640
2021-12-09T23:10:11Z,3733.91,3.462,145,82,0,1057,7938511640
2021-12-09T23:10:12Z,3737.45,3.546,145,82,0,1058,7938511640
2021-12-09T23:10:13Z,3741,3.546,145,82,0,1059,7938511640
2021-12-09T23:10:14Z,3744.55,3.555,145,82,0,1060,7938511640
2021-12-09T23:10:15Z,3748.18,3.63,146,82,0,1061,7938511640
2021-12-09T23:10:16Z,3751.86,3.676,147,81,0,1062,7938511640
2021-12-09T23:10:17Z,3755.57,3.714,147,81,0,1063,7938511640
2021-12-09T23:10:18Z,3759.22,3.648,146,81,0,1064,7938511640
2021-12-09T23:10:19Z,3762.69,3.471,147,81,0,1065,7938511640
2021-12-09T23:10:20Z,3766.03,3.34,148,81,0,1066,7938511640
2021-12-09T23:10:21Z,3769.31,3.275,147,81,0,1067,7938511640
2021-12-09T23:10:22Z,3772.66,3.35,146,81,0,1068,7938511640
2021-12-09T23:10:23Z,3776.02,3.368,146,81,0,1069,7938511640
2021-12-09T23:10:24Z,3779.36,3.331,147,81,0,1070,7938511640
2021-12-09T23:10:25Z,3782.54,3.182,147,81,0,1071,7938511640
2021-12-09T23:10:26Z,3785.63,3.088,148,82,0,1072,7938511640
2021-12-09T23:10:27Z,3788.69,3.06,148,82,0,1073,7938511640
2021-12-09T23:10:28Z,3791.65,2.967,147,81,0,1074,7938511640
2021-12-09T23:10:29Z,3794.63,2.976,145,81,0,1075,7938511640
2021-12-09T23:10:30Z,3797.61,2.976,146,81,0,1076,7938511640
2021-12-09T23:10:31Z,3800.55,2.948,145,81,0,1077,7938511640
2021-12-09T23:10:32Z,3803.48,2.93,145,83,0.5,1078,7938511640
2021-12-09T23:10:33Z,3806.59,3.107,145,83,0.5,1079,7938511640
2021-12-09T23:10:34Z,3809.81,3.219,146,83,0.5,1080,7938511640
2021-12-09T23:10:35Z,3813.1,3.294,147,83,0.5,1081,7938511640
2021-12-09T23:10:36Z,3816.44,3.34,147,83,0.5,1082,7938511640
2021-12-09T23:10:37Z,3819.98,3.536,148,82,0,1083,7938511640
2021-12-09T23:10:38Z,3823.53,3.546,147,82,0,1084,7938511640
2021-12-09T23:10:39Z,3827.08,3.555,146,82,0,1085,7938511640
2021-12-09T23:10:40Z,3830.57,3.48,147,82,0,1086,7938511640
2021-12-09T23:10:41Z,3834.03,3.471,146,81,0,1087,7938511640
2021-12-09T23:10:42Z,3837.48,3.443,146,81,0,1088,7938511640
2021-12-09T23:10:43Z,3840.85,3.378,146,81,0,1089,7938511640
2021-12-09T23:10:44Z,3844.2,3.35,147,81,0,1090,7938511640
2021-12-09T23:10:45Z,3847.53,3.322,146,81,0,1091,7938511640
2021-12-09T23:10:46Z,3850.88,3.35,146,81,0,1092,7938511640
2021-12-09T23:10:47Z,3854.23,3.359,146,81,0,1093,7938511640
2021-12-09T23:10:48Z,3857.6,3.368,146,81,0,1094,7938511640
2021-12-09T23:10:49Z,3860.97,3.368,145,81,0,1095,7938511640
2021-12-09T23:10:50Z,3864.35,3.378,145,80,0,1096,7938511640
2021-12-09T23:10:51Z,3867.72,3.368,145,80,0,1097,7938511640
2021-12-09T23:10:52Z,3871.06,3.34,145,81,0,1098,7938511640
2021-12-09T23:10:53Z,3874.33,3.275,145,81,0,1099,7938511640
2021-12-09T23:10:54Z,3877.49,3.154,144,80,0,1100,7938511640
2021-12-09T23:10:55Z,3880.64,3.154,145,80,0,1101,7938511640
2021-12-09T23:10:56Z,3883.83,3.191,145,80,0,1102,7938511640
2021-12-09T23:10:57Z,3887.03,3.2,145,80,0,1103,7938511640
2021-12-09T23:10:58Z,3890.26,3.228,145,81,0,1104,7938511640
2021-12-09T23:10:59Z,3893.52,3.256,144,81,0,1105,7938511640
2021-12-09T23:11:00Z,3896.8,3.284,144,82,0,1106,7938511640
2021-12-09T23:11:01Z,3900.08,3.275,143,82,0,1107,7938511640
2021-12-09T23:11:02Z,3903.31,3.238,143,82,0,1108,7938511640
2021-12-09T23:11:03Z,3906.42,3.107,143,81,0,1109,7938511640
2021-12-09T23:11:04Z,3909.57,3.144,143,81,0,1110,7938511640
2021-12-09T23:11:05Z,3912.74,3.172,144,81,0,1111,7938511640
2021-12-09T23:11:06Z,3915.98,3.238,145,81,0,1112,7938511640
2021-12-09T23:11:07Z,3919.22,3.247,145,83,0,1113,7938511640
2021-12-09T23:11:08Z,3922.49,3.266,145,83,0,1114,7938511640
2021-12-09T23:11:09Z,3925.77,3.284,145,83,0,1115,7938511640
2021-12-09T23:11:10Z,3929.06,3.284,144,82,0,1116,7938511640
2021-12-09T23:11:11Z,3932.32,3.266,145,82,0,1117,7938511640
2021-12-09T23:11:12Z,3935.57,3.247,145,82,0,1118,7938511640
2021-12-09T23:11:13Z,3938.83,3.256,145,82,0,1119,7938511640
2021-12-09T23:11:14Z,3942.16,3.331,145,81,0,1120,7938511640
2021-12-09T23:11:15Z,3945.49,3.331,145,81,0,1121,7938511640
2021-12-09T23:11:16Z,3948.97,3.48,145,81,0,1122,7938511640
2021-12-09T23:11:17Z,3952.38,3.415,144,81,0,1123,7938511640
2021-12-09T23:11:18Z,3955.7,3.312,145,81,0,1124,7938511640
