"timestamp","distance","altitude","heart_rate"
2021-02-16 01:27:31,0,NA,112
2021-02-16 01:27:32,0,NA,111
2021-02-16 01:27:33,0,NA,111
2021-02-16 01:27:34,0,NA,111
2021-02-16 01:27:35,0,NA,110
2021-02-16 01:27:36,0,NA,110
2021-02-16 01:27:37,0,NA,110
2021-02-16 01:27:38,0,NA,110
2021-02-16 01:27:39,0,NA,110
2021-02-16 01:27:40,0,NA,110
2021-02-16 01:27:41,0,NA,110
2021-02-16 01:27:42,0,NA,110
2021-02-16 01:27:43,0,NA,111
2021-02-16 01:27:44,0,NA,111
2021-02-16 01:27:45,0,NA,111
2021-02-16 01:27:46,0,NA,111
2021-02-16 01:27:47,0,NA,111
2021-02-16 01:27:48,0,NA,111
2021-02-16 01:27:49,0,NA,110
2021-02-16 01:27:50,0,NA,110
2021-02-16 01:27:51,0,NA,110
2021-02-16 01:27:52,0,NA,110
2021-02-16 01:27:53,0,NA,110
2021-02-16 01:27:54,0,NA,110
2021-02-16 01:27:55,0,NA,110
2021-02-16 01:27:56,0,NA,111
2021-02-16 01:27:57,0,NA,110
2021-02-16 01:27:58,0,NA,110
2021-02-16 01:27:59,0,NA,110
2021-02-16 01:28:00,0,NA,110
2021-02-16 01:28:01,0,NA,109
2021-02-16 01:28:02,0,NA,109
2021-02-16 01:28:03,0,NA,110
2021-02-16 01:28:04,0,NA,110
2021-02-16 01:28:05,0,NA,110
2021-02-16 01:28:06,0,NA,110
2021-02-16 01:28:07,0,NA,110
2021-02-16 01:28:08,0,NA,110
2021-02-16 01:28:09,0,NA,110
2021-02-16 01:28:10,0,NA,109
2021-02-16 01:28:11,0,NA,109
2021-02-16 01:28:12,0,NA,109
2021-02-16 01:28:13,0,NA,109
2021-02-16 01:28:14,0,NA,110
2021-02-16 01:28:15,0,NA,110
2021-02-16 01:28:16,0,NA,110
2021-02-16 01:28:17,0,NA,110
2021-02-16 01:28:18,0,NA,110
2021-02-16 01:28:19,0,NA,110
2021-02-16 01:28:20,0,NA,109
2021-02-16 01:28:21,0,NA,109
2021-02-16 01:28:22,0,NA,108
2021-02-16 01:28:23,0,NA,108
2021-02-16 01:28:24,0,NA,108
2021-02-16 01:28:25,0,NA,108
2021-02-16 01:28:26,0,NA,108
2021-02-16 01:28:27,0,NA,108
2021-02-16 01:28:28,0,NA,107
2021-02-16 01:28:29,0,NA,108
2021-02-16 01:28:30,0,NA,108
2021-02-16 01:28:31,0,NA,109
2021-02-16 01:28:32,0,NA,109
2021-02-16 01:28:33,0,NA,109
2021-02-16 01:28:34,0,NA,109
2021-02-16 01:28:35,0,NA,109
2021-02-16 01:28:36,0,NA,109
2021-02-16 01:28:37,0,NA,109
2021-02-16 01:28:38,0,NA,108
2021-02-16 01:28:39,0,NA,107
2021-02-16 01:28:40,0,NA,107
2021-02-16 01:28:41,0,NA,105
2021-02-16 01:28:42,0,NA,104
2021-02-16 01:28:43,0,NA,104
2021-02-16 01:28:44,0,NA,104
2021-02-16 01:28:45,0,NA,104
2021-02-16 01:28:46,0,NA,105
2021-02-16 01:28:47,0,NA,105
2021-02-16 01:28:48,0,NA,105
2021-02-16 01:28:49,0,NA,105
2021-02-16 01:28:50,0,NA,105
2021-02-16 01:28:51,0,NA,105
2021-02-16 01:28:52,0,NA,105
2021-02-16 01:28:53,0,NA,105
2021-02-16 01:28:54,0,NA,105
2021-02-16 01:28:55,0,NA,105
2021-02-16 01:28:56,0,NA,106
2021-02-16 01:28:57,0,NA,106
2021-02-16 01:28:58,0,NA,106
2021-02-16 01:28:59,0,NA,106
2021-02-16 01:29:00,0,NA,106
2021-02-16 01:29:01,0,NA,106
2021-02-16 01:29:02,0,NA,107
2021-02-16 01:29:03,0,NA,107
2021-02-16 01:29:04,0,NA,108
2021-02-16 01:29:05,0,NA,108
2021-02-16 01:29:06,0,NA,109
2021-02-16 01:29:07,0,NA,109
2021-02-16 01:29:08,0,NA,108
2021-02-16 01:29:09,0,NA,108
2021-02-16 01:29:10,0,NA,107
2021-02-16 01:29:11,0,NA,107
2021-02-16 01:29:12,0,NA,107
2021-02-16 01:29:13,0,NA,107
2021-02-16 01:29:14,0,NA,108
2021-02-16 01:29:15,0,NA,108
2021-02-16 01:29:16,0,NA,108
2021-02-16 01:29:17,0,NA,108
2021-02-16 01:29:18,0,NA,108
2021-02-16 01:29:19,0,NA,108
2021-02-16 01:29:20,0,NA,108
2021-02-16 01:29:21,0,NA,107
2021-02-16 01:29:22,0,NA,107
2021-02-16 01:29:23,0,NA,107
2021-02-16 01:29:24,0,NA,107
2021-02-16 01:29:25,0,NA,107
2021-02-16 01:29:26,0,NA,107
2021-02-16 01:29:27,0,NA,107
2021-02-16 01:29:28,0,NA,107
2021-02-16 01:29:29,0,NA,107
2021-02-16 01:29:30,0,NA,107
2021-02-16 01:29:31,0,NA,107
2021-02-16 01:29:32,0,NA,107
2021-02-16 01:29:33,0,NA,107
2021-02-16 01:29:34,0,NA,107
2021-02-16 01:29:35,0,NA,106
2021-02-16 01:29:36,0,NA,106
2021-02-16 01:29:37,0,NA,106
2021-02-16 01:29:38,0,NA,106
2021-02-16 01:29:39,0,NA,105
2021-02-16 01:29:40,0,NA,105
2021-02-16 01:29:41,0,NA,106
2021-02-16 01:29:42,0,NA,106
2021-02-16 01:29:43,0,NA,106
2021-02-16 01:29:44,0,NA,105
2021-02-16 01:29:45,0,NA,105
2021-02-16 01:29:46,0,NA,105
2021-02-16 01:29:47,0,NA,105
2021-02-16 01:29:48,0,NA,105
2021-02-16 01:29:49,0,NA,105
2021-02-16 01:29:50,0,NA,105
2021-02-16 01:29:51,0,NA,105
2021-02-16 01:29:52,0,NA,105
2021-02-16 01:29:53,0,NA,105
2021-02-16 01:29:54,0,NA,104
2021-02-16 01:29:55,0,NA,104
2021-02-16 01:29:56,0,NA,104
2021-02-16 01:29:57,0,NA,103
2021-02-16 01:29:58,0,NA,103
2021-02-16 01:29:59,0,NA,103
2021-02-16 01:30:00,0,NA,103
2021-02-16 01:30:01,0,NA,102
2021-02-16 01:30:02,0,NA,103
2021-02-16 01:30:03,0,NA,103
2021-02-16 01:30:04,0,NA,104
2021-02-16 01:30:05,0,NA,104
2021-02-16 01:30:06,0,NA,104
2021-02-16 01:30:07,0,NA,104
2021-02-16 01:30:08,0,NA,104
2021-02-16 01:30:09,0,NA,105
2021-02-16 01:30:10,0,NA,104
2021-02-16 01:30:11,0,NA,104
2021-02-16 01:30:12,0,NA,104
2021-02-16 01:30:13,0,NA,104
2021-02-16 01:30:14,0,NA,104
2021-02-16 01:30:15,0,NA,104
2021-02-16 01:30:16,0,NA,104
2021-02-16 01:30:17,0,NA,104
2021-02-16 01:30:18,0,NA,104
2021-02-16 01:30:19,0,NA,104
2021-02-16 01:30:20,0,NA,104
2021-02-16 01:30:21,0,NA,104
2021-02-16 01:30:22,0,NA,104
2021-02-16 01:30:23,0,NA,104
2021-02-16 01:30:24,0,NA,105
2021-02-16 01:30:25,0,NA,105
2021-02-16 01:30:26,0,NA,105
2021-02-16 01:30:27,0,NA,105
2021-02-16 01:30:28,0,NA,105
2021-02-16 01:30:29,0,NA,105
2021-02-16 01:30:30,0,NA,106
2021-02-16 01:30:31,0,NA,106
2021-02-16 01:30:32,0,NA,107
2021-02-16 01:30:33,0,NA,107
2021-02-16 01:30:34,0,NA,107
2021-02-16 01:30:35,0,NA,107
2021-02-16 01:30:36,0,NA,107
2021-02-16 01:30:37,0,NA,107
2021-02-16 01:30:38,0,NA,106
2021-02-16 01:30:39,0,NA,107
2021-02-16 01:30:40,0,NA,107
2021-02-16 01:30:41,0,NA,108
2021-02-16 01:30:42,0,NA,108
2021-02-16 01:30:43,0,NA,109
2021-02-16 01:30:44,0,NA,109
2021-02-16 01:30:45,0,NA,109
2021-02-16 01:30:46,0,NA,109
2021-02-16 01:30:47,0,NA,110
2021-02-16 01:30:48,0,NA,110
2021-02-16 01:30:49,0,NA,110
2021-02-16 01:30:50,0,NA,109
2021-02-16 01:30:51,0,NA,109
2021-02-16 01:30:52,0,NA,109
2021-02-16 01:30:53,0,NA,109
2021-02-16 01:30:54,0,NA,108
2021-02-16 01:30:55,0,NA,107
2021-02-16 01:30:56,0,NA,106
2021-02-16 01:30:57,0,NA,105
2021-02-16 01:30:58,0,NA,103
2021-02-16 01:30:59,0,NA,102
2021-02-16 01:31:00,0,NA,103
2021-02-16 01:31:01,0,NA,103
2021-02-16 01:31:02,0,NA,104
2021-02-16 01:31:03,0,NA,105
2021-02-16 01:31:04,0,NA,105
2021-02-16 01:31:05,0,NA,106
2021-02-16 01:31:06,0,NA,106
2021-02-16 01:31:07,0,NA,106
2021-02-16 01:31:08,0,NA,107
2021-02-16 01:31:09,0,NA,107
2021-02-16 01:31:10,0,NA,107
2021-02-16 01:31:11,0,NA,108
2021-02-16 01:31:12,0,NA,108
2021-02-16 01:31:13,0,NA,109
2021-02-16 01:31:14,0,NA,109
2021-02-16 01:31:15,0,NA,109
2021-02-16 01:31:16,0,NA,110
2021-02-16 01:31:17,0,NA,111
2021-02-16 01:31:18,0,NA,111
2021-02-16 01:31:19,0,NA,112
2021-02-16 01:31:20,0,NA,112
2021-02-16 01:31:21,0,NA,112
2021-02-16 01:31:22,0,NA,113
2021-02-16 01:31:23,0,NA,113
2021-02-16 01:31:24,0,NA,113
2021-02-16 01:31:25,0,NA,113
2021-02-16 01:31:26,0,NA,113
2021-02-16 01:31:27,0,NA,114
2021-02-16 01:31:28,0,NA,114
2021-02-16 01:31:29,0,NA,115
2021-02-16 01:31:30,0,NA,115
2021-02-16 01:31:31,0,NA,116
2021-02-16 01:31:32,0,NA,116
2021-02-16 01:31:33,0,NA,117
2021-02-16 01:31:34,0,NA,117
2021-02-16 01:31:35,0,NA,117
2021-02-16 01:31:36,0,NA,117
2021-02-16 01:31:37,0,NA,117
2021-02-16 01:31:38,0,NA,116
2021-02-16 01:31:39,0,NA,116
2021-02-16 01:31:40,0,NA,116
2021-02-16 01:31:41,0,NA,116
2021-02-16 01:31:42,0,NA,116
2021-02-16 01:31:43,0,NA,116
2021-02-16 01:31:44,0,NA,115
2021-02-16 01:31:45,0,NA,115
2021-02-16 01:31:46,0,NA,115
2021-02-16 01:31:47,0,NA,116
2021-02-16 01:31:48,0,NA,116
2021-02-16 01:31:49,0,NA,117
2021-02-16 01:31:50,0,NA,117
2021-02-16 01:31:51,0,NA,117
2021-02-16 01:31:52,0,NA,117
2021-02-16 01:31:53,0,NA,117
2021-02-16 01:31:54,0,NA,117
2021-02-16 01:31:55,0,NA,117
2021-02-16 01:31:56,0,NA,116
2021-02-16 01:31:57,0,NA,116
2021-02-16 01:31:58,0,NA,115
2021-02-16 01:31:59,0,NA,115
2021-02-16 01:32:00,0,NA,116
2021-02-16 01:32:01,0,NA,116
2021-02-16 01:32:02,0,NA,117
2021-02-16 01:32:03,0,NA,117
2021-02-16 01:32:04,0,NA,117
2021-02-16 01:32:05,0,NA,118
2021-02-16 01:32:06,0,NA,118
2021-02-16 01:32:07,0,NA,118
2021-02-16 01:32:08,0,NA,118
2021-02-16 01:32:09,0,NA,118
2021-02-16 01:32:10,0,NA,118
2021-02-16 01:32:11,0,NA,118
2021-02-16 01:32:12,0,NA,118
2021-02-16 01:32:13,0,NA,118
2021-02-16 01:32:14,0,NA,119
2021-02-16 01:32:15,0,NA,119
2021-02-16 01:32:16,0,NA,118
2021-02-16 01:32:17,0,NA,118
2021-02-16 01:32:18,0,NA,118
2021-02-16 01:32:19,0,NA,118
2021-02-16 01:32:20,0,NA,118
2021-02-16 01:32:21,0,NA,118
2021-02-16 01:32:22,0,NA,118
2021-02-16 01:32:23,0,NA,117
2021-02-16 01:32:24,0,NA,117
2021-02-16 01:32:25,0,NA,118
2021-02-16 01:32:26,0,NA,118
2021-02-16 01:32:27,0,NA,118
2021-02-16 01:32:28,0,NA,118
2021-02-16 01:32:29,0,NA,118
2021-02-16 01:32:30,0,NA,118
2021-02-16 01:32:31,0,NA,118
2021-02-16 01:32:32,0,NA,118
2021-02-16 01:32:33,0,NA,117
2021-02-16 01:32:34,0,NA,117
2021-02-16 01:32:35,0,NA,117
2021-02-16 01:32:36,0,NA,117
2021-02-16 01:32:37,0,NA,116
2021-02-16 01:32:38,0,NA,116
2021-02-16 01:32:39,0,NA,116
2021-02-16 01:32:40,0,NA,116
2021-02-16 01:32:41,0,NA,117
2021-02-16 01:32:42,0,NA,117
2021-02-16 01:32:43,0,NA,117
2021-02-16 01:32:44,0,NA,117
2021-02-16 01:32:45,0,NA,117
2021-02-16 01:32:46,0,NA,117
2021-02-16 01:32:47,0,NA,118
2021-02-16 01:32:48,0,NA,118
2021-02-16 01:32:49,0,NA,118
2021-02-16 01:32:50,0,NA,119
2021-02-16 01:32:51,0,NA,119
2021-02-16 01:32:52,0,NA,120
2021-02-16 01:32:53,0,NA,120
2021-02-16 01:32:54,0,NA,120
2021-02-16 01:32:55,0,NA,121
2021-02-16 01:32:56,0,NA,121
2021-02-16 01:32:57,0,NA,121
2021-02-16 01:32:58,0,NA,121
2021-02-16 01:32:59,0,NA,121
2021-02-16 01:33:00,0,NA,120
2021-02-16 01:33:01,0,NA,120
2021-02-16 01:33:02,0,NA,119
2021-02-16 01:33:03,0,NA,119
2021-02-16 01:33:04,0,NA,118
2021-02-16 01:33:05,0,NA,118
2021-02-16 01:33:06,0,NA,118
2021-02-16 01:33:07,0,NA,118
2021-02-16 01:33:08,0,NA,118
2021-02-16 01:33:09,0,NA,118
2021-02-16 01:33:10,0,NA,117
2021-02-16 01:33:11,0,NA,117
2021-02-16 01:33:12,0,NA,117
2021-02-16 01:33:13,0,NA,117
2021-02-16 01:33:14,0,NA,116
2021-02-16 01:33:15,0,NA,117
2021-02-16 01:33:16,0,NA,117
2021-02-16 01:33:17,0,NA,117
2021-02-16 01:33:18,0,NA,117
2021-02-16 01:33:19,0,NA,116
2021-02-16 01:33:20,0,NA,115
2021-02-16 01:33:21,0,NA,115
2021-02-16 01:33:22,0,NA,114
2021-02-16 01:33:23,0,NA,113
2021-02-16 01:33:24,0,NA,112
2021-02-16 01:33:25,0,NA,111
2021-02-16 01:33:26,0,NA,111
2021-02-16 01:33:27,0,NA,111
2021-02-16 01:33:28,0,NA,111
2021-02-16 01:33:29,0,NA,111
2021-02-16 01:33:30,0,NA,111
2021-02-16 01:33:31,0,NA,112
2021-02-16 01:33:32,0,NA,112
2021-02-16 01:33:33,0,NA,112
2021-02-16 01:33:34,0,NA,112
2021-02-16 01:33:35,0,NA,113
2021-02-16 01:33:36,0,NA,113
2021-02-16 01:33:37,0,NA,113
2021-02-16 01:33:38,0,NA,113
2021-02-16 01:33:39,0,NA,113
2021-02-16 01:33:40,0,NA,113
2021-02-16 01:33:41,0,NA,113
2021-02-16 01:33:42,0,NA,114
2021-02-16 01:33:43,0,NA,114
2021-02-16 01:33:44,0,NA,114
2021-02-16 01:33:45,0,NA,114
2021-02-16 01:33:46,0,NA,114
2021-02-16 01:33:47,0,NA,114
2021-02-16 01:33:48,0,NA,114
2021-02-16 01:33:49,0,NA,113
2021-02-16 01:33:50,0,NA,113
2021-02-16 01:33:51,0,NA,113
2021-02-16 01:33:52,0,NA,113
2021-02-16 01:33:53,0,NA,113
2021-02-16 01:33:54,0,NA,113
2021-02-16 01:33:55,0,NA,113
2021-02-16 01:33:56,0,NA,113
2021-02-16 01:33:57,0,NA,113
2021-02-16 01:33:58,0,NA,113
2021-02-16 01:33:59,0,NA,113
2021-02-16 01:34:00,0,NA,113
2021-02-16 01:34:01,0,NA,113
2021-02-16 01:34:02,0,NA,113
2021-02-16 01:34:03,0,NA,113
2021-02-16 01:34:04,0,NA,113
2021-02-16 01:34:05,0,NA,112
2021-02-16 01:34:06,0,NA,112
2021-02-16 01:34:07,0,NA,112
2021-02-16 01:34:08,0,NA,112
2021-02-16 01:34:09,0,NA,112
2021-02-16 01:34:10,0,NA,112
2021-02-16 01:34:11,0,NA,112
2021-02-16 01:34:12,0,NA,112
2021-02-16 01:34:13,0,NA,111
2021-02-16 01:34:14,0,NA,111
2021-02-16 01:34:15,0,NA,111
2021-02-16 01:34:16,0,NA,112
2021-02-16 01:34:17,0,NA,112
2021-02-16 01:34:18,0,NA,112
2021-02-16 01:34:19,0,NA,112
2021-02-16 01:34:20,0,NA,113
2021-02-16 01:34:21,0,NA,113
2021-02-16 01:34:22,0,NA,114
2021-02-16 01:34:23,0,NA,114
2021-02-16 01:34:24,0,NA,115
2021-02-16 01:34:25,0,NA,115
2021-02-16 01:34:26,0,NA,115
2021-02-16 01:34:27,0,NA,115
2021-02-16 01:34:28,0,NA,115
2021-02-16 01:34:29,0,NA,115
2021-02-16 01:34:30,0,NA,115
2021-02-16 01:34:31,0,NA,115
2021-02-16 01:34:32,0,NA,115
2021-02-16 01:34:33,0,NA,114
2021-02-16 01:34:34,0,NA,114
2021-02-16 01:34:35,0,NA,114
2021-02-16 01:34:36,0,NA,114
2021-02-16 01:34:37,0,NA,113
2021-02-16 01:34:38,0,NA,113
2021-02-16 01:34:39,0,NA,113
2021-02-16 01:34:40,0,NA,113
2021-02-16 01:34:41,0,NA,113
2021-02-16 01:34:42,0,NA,114
2021-02-16 01:34:43,0,NA,114
2021-02-16 01:34:44,0,NA,115
2021-02-16 01:34:45,0,NA,115
2021-02-16 01:34:46,0,NA,116
2021-02-16 01:34:47,0,NA,116
2021-02-16 01:34:48,0,NA,116
2021-02-16 01:34:49,0,NA,116
2021-02-16 01:34:50,0,NA,115
2021-02-16 01:34:51,0,NA,115
2021-02-16 01:34:52,0,NA,114
2021-02-16 01:34:53,0,NA,114
2021-02-16 01:34:54,0,NA,114
2021-02-16 01:34:55,0,NA,114
2021-02-16 01:34:56,0,NA,114
2021-02-16 01:34:57,0,NA,115
2021-02-16 01:34:58,0,NA,115
2021-02-16 01:34:59,0,NA,115
2021-02-16 01:35:00,0,NA,115
2021-02-16 01:35:01,0,NA,115
2021-02-16 01:35:02,0,NA,115
2021-02-16 01:35:03,0,NA,115
2021-02-16 01:35:04,0,NA,115
2021-02-16 01:35:05,0,NA,115
2021-02-16 01:35:06,0,NA,116
2021-02-16 01:35:07,0,NA,116
2021-02-16 01:35:08,0,NA,116
2021-02-16 01:35:09,0,NA,117
2021-02-16 01:35:10,0,NA,116
2021-02-16 01:35:11,0,NA,116
2021-02-16 01:35:12,0,NA,116
2021-02-16 01:35:13,0,NA,116
2021-02-16 01:35:14,0,NA,115
2021-02-16 01:35:15,0,NA,115
2021-02-16 01:35:16,0,NA,115
2021-02-16 01:35:17,0,NA,116
2021-02-16 01:35:18,0,NA,116
2021-02-16 01:35:19,0,NA,115
2021-02-16 01:35:20,0,NA,115
2021-02-16 01:35:21,0,NA,115
2021-02-16 01:35:22,0,NA,114
2021-02-16 01:35:23,0,NA,114
2021-02-16 01:35:24,0,NA,114
2021-02-16 01:35:25,0,NA,114
2021-02-16 01:35:26,0,NA,115
2021-02-16 01:35:27,0,NA,114
2021-02-16 01:35:28,0,NA,114
2021-02-16 01:35:29,0,NA,115
2021-02-16 01:35:30,0,NA,114
2021-02-16 01:35:31,0,NA,114
2021-02-16 01:35:32,0,NA,114
2021-02-16 01:35:33,0,NA,115
2021-02-16 01:35:34,0,NA,115
2021-02-16 01:35:35,0,NA,114
2021-02-16 01:35:36,0,NA,114
2021-02-16 01:35:37,0,NA,114
2021-02-16 01:35:38,0,NA,113
2021-02-16 01:35:39,0,NA,113
2021-02-16 01:35:40,0,NA,113
2021-02-16 01:35:41,0,NA,114
2021-02-16 01:35:42,0,NA,114
2021-02-16 01:35:43,0,NA,115
2021-02-16 01:35:44,0,NA,116
2021-02-16 01:35:45,0,NA,116
2021-02-16 01:35:46,0,NA,116
2021-02-16 01:35:47,0,NA,117
2021-02-16 01:35:48,0,NA,117
2021-02-16 01:35:49,0,NA,117
2021-02-16 01:35:50,0,NA,117
2021-02-16 01:35:51,0,NA,117
2021-02-16 01:35:52,0,NA,117
2021-02-16 01:35:53,0,NA,117
2021-02-16 01:35:54,0,NA,117
2021-02-16 01:35:55,0,NA,116
2021-02-16 01:35:56,0,NA,116
2021-02-16 01:35:57,0,NA,116
2021-02-16 01:35:58,0,NA,116
2021-02-16 01:35:59,0,NA,117
2021-02-16 01:36:00,0,NA,117
2021-02-16 01:36:01,0,NA,117
2021-02-16 01:36:02,0,NA,118
2021-02-16 01:36:03,0,NA,118
2021-02-16 01:36:04,0,NA,119
2021-02-16 01:36:05,0,NA,119
2021-02-16 01:36:06,0,NA,120
2021-02-16 01:36:07,0,NA,121
2021-02-16 01:36:08,0,NA,121
2021-02-16 01:36:09,0,NA,121
2021-02-16 01:36:10,0,NA,122
2021-02-16 01:36:11,0,NA,122
2021-02-16 01:36:12,0,NA,122
2021-02-16 01:36:13,0,NA,123
2021-02-16 01:36:14,0,NA,123
2021-02-16 01:36:15,0,NA,123
2021-02-16 01:36:16,0,NA,123
2021-02-16 01:36:17,0,NA,123
2021-02-16 01:36:18,0,NA,122
2021-02-16 01:36:19,0,NA,122
2021-02-16 01:36:20,0,NA,122
2021-02-16 01:36:21,0,NA,121
2021-02-16 01:36:22,0,NA,120
2021-02-16 01:36:23,0,NA,119
2021-02-16 01:36:24,0,NA,119
2021-02-16 01:36:25,0,NA,118
2021-02-16 01:36:26,0,NA,118
2021-02-16 01:36:27,0,NA,118
2021-02-16 01:36:28,0,NA,118
2021-02-16 01:36:29,0,NA,118
2021-02-16 01:36:30,0,NA,118
2021-02-16 01:36:31,0,NA,118
2021-02-16 01:36:32,0,NA,118
2021-02-16 01:36:33,0,NA,118
2021-02-16 01:36:34,0,NA,117
2021-02-16 01:36:35,0,NA,117
2021-02-16 01:36:36,0,NA,116
2021-02-16 01:36:37,0,NA,116
2021-02-16 01:36:38,0,NA,116
2021-02-16 01:36:39,0,NA,116
2021-02-16 01:36:40,0,NA,116
2021-02-16 01:36:41,0,NA,116
2021-02-16 01:36:42,0,NA,116
2021-02-16 01:36:43,0,NA,117
2021-02-16 01:36:44,0,NA,117
2021-02-16 01:36:45,0,NA,117
2021-02-16 01:36:46,0,NA,118
2021-02-16 01:36:47,0,NA,118
2021-02-16 01:36:48,0,NA,118
2021-02-16 01:36:49,0,NA,118
2021-02-16 01:36:50,0,NA,118
2021-02-16 01:36:51,0,NA,118
2021-02-16 01:36:52,0,NA,119
2021-02-16 01:36:53,0,NA,119
2021-02-16 01:36:54,0,NA,119
2021-02-16 01:36:55,0,NA,119
2021-02-16 01:36:56,0,NA,119
2021-02-16 01:36:57,0,NA,119
2021-02-16 01:36:58,0,NA,119
2021-02-16 01:36:59,0,NA,119
2021-02-16 01:37:00,0,NA,119
2021-02-16 01:37:01,0,NA,120
2021-02-16 01:37:02,0,NA,120
2021-02-16 01:37:03,0,NA,120
2021-02-16 01:37:04,0,NA,120
2021-02-16 01:37:05,0,NA,120
2021-02-16 01:37:06,0,NA,119
2021-02-16 01:37:07,0,NA,118
2021-02-16 01:37:08,0,NA,118
2021-02-16 01:37:09,0,NA,118
2021-02-16 01:37:10,0,NA,119
2021-02-16 01:37:11,0,NA,119
2021-02-16 01:37:12,0,NA,119
2021-02-16 01:37:13,0,NA,119
2021-02-16 01:37:14,0,NA,119
2021-02-16 01:37:15,0,NA,119
2021-02-16 01:37:16,0,NA,118
2021-02-16 01:37:17,0,NA,118
2021-02-16 01:37:18,0,NA,117
2021-02-16 01:37:19,0,NA,117
2021-02-16 01:37:20,0,NA,117
2021-02-16 01:37:21,0,NA,117
2021-02-16 01:37:22,0,NA,117
2021-02-16 01:37:23,0,NA,117
2021-02-16 01:37:24,0,NA,116
2021-02-16 01:37:25,0,NA,116
2021-02-16 01:37:26,0,NA,116
2021-02-16 01:37:27,0,NA,116
2021-02-16 01:37:28,0,NA,115
2021-02-16 01:37:29,0,NA,115
2021-02-16 01:37:30,0,NA,114
2021-02-16 01:37:31,0,NA,114
2021-02-16 01:37:32,0,NA,114
2021-02-16 01:37:33,0,NA,115
2021-02-16 01:37:34,0,NA,115
2021-02-16 01:37:35,0,NA,116
2021-02-16 01:37:36,0,NA,117
2021-02-16 01:37:37,0,NA,118
2021-02-16 01:37:38,0,NA,118
2021-02-16 01:37:39,0,NA,118
2021-02-16 01:37:40,0,NA,118
2021-02-16 01:37:41,0,NA,118
2021-02-16 01:37:42,0,NA,117
2021-02-16 01:37:43,0,NA,117
2021-02-16 01:37:44,0,NA,116
2021-02-16 01:37:45,0,NA,116
2021-02-16 01:37:46,0,NA,116
2021-02-16 01:37:47,0,NA,117
2021-02-16 01:37:48,0,NA,116
2021-02-16 01:37:49,0,NA,116
2021-02-16 01:37:50,0,NA,115
2021-02-16 01:37:51,0,NA,114
2021-02-16 01:37:52,0,NA,114
2021-02-16 01:37:53,0,NA,114
2021-02-16 01:37:54,0,NA,114
2021-02-16 01:37:55,0,NA,114
2021-02-16 01:37:56,0,NA,114
2021-02-16 01:37:57,0,NA,115
2021-02-16 01:37:58,0,NA,115
2021-02-16 01:37:59,0,NA,115
2021-02-16 01:38:00,0,NA,115
2021-02-16 01:38:01,0,NA,115
2021-02-16 01:38:02,0,NA,115
2021-02-16 01:38:03,0,NA,116
2021-02-16 01:38:04,0,NA,116
2021-02-16 01:38:05,0,NA,116
2021-02-16 01:38:06,0,NA,116
2021-02-16 01:38:07,0,NA,116
2021-02-16 01:38:08,0,NA,115
2021-02-16 01:38:09,0,NA,115
2021-02-16 01:38:10,0,NA,115
2021-02-16 01:38:11,0,NA,115
2021-02-16 01:38:12,0,NA,116
2021-02-16 01:38:13,0,NA,116
2021-02-16 01:38:14,0,NA,116
2021-02-16 01:38:15,0,NA,116
2021-02-16 01:38:16,0,NA,115
2021-02-16 01:38:17,0,NA,115
2021-02-16 01:38:18,0,NA,115
2021-02-16 01:38:19,0,NA,115
2021-02-16 01:38:20,0,NA,116
2021-02-16 01:38:21,0,NA,116
2021-02-16 01:38:22,0,NA,116
2021-02-16 01:38:23,0,NA,117
2021-02-16 01:38:24,0,NA,117
2021-02-16 01:38:25,0,NA,118
2021-02-16 01:38:26,0,NA,118
2021-02-16 01:38:27,0,NA,118
2021-02-16 01:38:28,0,NA,117
2021-02-16 01:38:29,0,NA,115
2021-02-16 01:38:30,0,NA,114
2021-02-16 01:38:31,0,NA,114
2021-02-16 01:38:32,0,NA,113
2021-02-16 01:38:33,0,NA,113
2021-02-16 01:38:34,0,NA,113
2021-02-16 01:38:35,0,NA,114
2021-02-16 01:38:36,0,NA,114
2021-02-16 01:38:37,0,NA,114
2021-02-16 01:38:38,0,NA,115
2021-02-16 01:38:39,0,NA,115
2021-02-16 01:38:40,0,NA,114
2021-02-16 01:38:41,0,NA,114
2021-02-16 01:38:42,0,NA,114
2021-02-16 01:38:43,0,NA,114
2021-02-16 01:38:44,0,NA,114
2021-02-16 01:38:45,0,NA,114
2021-02-16 01:38:46,0,NA,114
2021-02-16 01:38:47,0,NA,114
2021-02-16 01:38:48,0,NA,114
2021-02-16 01:38:49,0,NA,114
2021-02-16 01:38:50,0,NA,114
2021-02-16 01:38:51,0,NA,114
2021-02-16 01:38:52,0,NA,114
2021-02-16 01:38:53,0,NA,114
2021-02-16 01:38:54,0,NA,114
2021-02-16 01:38:55,0,NA,114
2021-02-16 01:38:56,0,NA,114
2021-02-16 01:38:57,0,NA,113
2021-02-16 01:38:58,0,NA,113
2021-02-16 01:38:59,0,NA,113
2021-02-16 01:39:00,0,NA,113
2021-02-16 01:39:01,0,NA,113
2021-02-16 01:39:02,0,NA,113
2021-02-16 01:39:03,0,NA,113
2021-02-16 01:39:04,0,NA,113
2021-02-16 01:39:05,0,NA,113
2021-02-16 01:39:06,0,NA,112
2021-02-16 01:39:07,0,NA,113
2021-02-16 01:39:08,0,NA,112
2021-02-16 01:39:09,0,NA,113
